publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,jurisdiction_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_jurisdiction,raw_statistic_basis
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,TIMES_PROCEEDED_AGAINST_96334248,QLD_cfd8a309,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,1.6,observed,1.6,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R33C4,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,5 or more,Times proceeded against,Qld,Proportion of FDV offenders (%)(c)
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,TIMES_PROCEEDED_AGAINST_96334248,SA_360bf3a8,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,5.7,observed,5.7,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R59C5,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,5 or more,Times proceeded against,SA,Offenders of FDV as a proportion of all offenders (%)(g)
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,TIMES_PROCEEDED_AGAINST_96334248,SA_360bf3a8,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,1.4,observed,1.4,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R33C5,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,5 or more,Times proceeded against,SA,Proportion of FDV offenders (%)(c)
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,TIMES_PROCEEDED_AGAINST_96334248,TAS_71b7c8af,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,4.6,observed,4.6,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R59C7,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,5 or more,Times proceeded against,Tas.(b),Offenders of FDV as a proportion of all offenders (%)(g)
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,TIMES_PROCEEDED_AGAINST_96334248,TAS_71b7c8af,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,1.8,observed,1.8,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R33C7,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,5 or more,Times proceeded against,Tas.(b),Proportion of FDV offenders (%)(c)
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,TIMES_PROCEEDED_AGAINST_96334248,VIC_c5916b82,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,13.1,observed,13.1,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R59C3,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,5 or more,Times proceeded against,Vic.,Offenders of FDV as a proportion of all offenders (%)(g)
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,TIMES_PROCEEDED_AGAINST_96334248,VIC_c5916b82,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,3.3,observed,3.3,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R33C3,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,5 or more,Times proceeded against,Vic.,Proportion of FDV offenders (%)(c)
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,TIMES_PROCEEDED_AGAINST_96334248,WA_d8689b62,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,,suppressed,np,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R59C6,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,5 or more,Times proceeded against,WA,Offenders of FDV as a proportion of all offenders (%)(g)
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,TIMES_PROCEEDED_AGAINST_96334248,WA_d8689b62,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,,suppressed,np,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R33C6,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,5 or more,Times proceeded against,WA,Proportion of FDV offenders (%)(c)
2025-06-30,2025-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,ACT_ee71241e,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,29.7,observed,29.7,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R52C9,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,    60 years and over,Age,ACT,Offenders of FDV as a proportion of all offenders (%)(g)
2025-06-30,2025-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,ACT_ee71241e,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,3.6,observed,3.6,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R26C9,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,    60 years and over,Age,ACT,Proportion of FDV offenders (%)(c)
2025-06-30,2025-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,AUST_895ceebd,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,23.8,observed,23.8,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R52C10,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,    60 years and over,Age,Aust.,Offenders of FDV as a proportion of all offenders (%)(g)
2025-06-30,2025-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,AUST_895ceebd,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,3.6,observed,3.6,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R26C10,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,    60 years and over,Age,Aust.,Proportion of FDV offenders (%)(c)
2025-06-30,2025-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,NSW_647faf01,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,29.7,observed,29.7,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R52C2,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,    60 years and over,Age,NSW(a),Offenders of FDV as a proportion of all offenders (%)(g)
2025-06-30,2025-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,NSW_647faf01,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,4.6,observed,4.6,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R26C2,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,    60 years and over,Age,NSW(a),Proportion of FDV offenders (%)(c)
2025-06-30,2025-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,NT_ff9ec9f7,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,26,observed,26,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R52C8,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,    60 years and over,Age,NT,Offenders of FDV as a proportion of all offenders (%)(g)
2025-06-30,2025-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,NT_ff9ec9f7,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,1.6,observed,1.6,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R26C8,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,    60 years and over,Age,NT,Proportion of FDV offenders (%)(c)
2025-06-30,2025-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,QLD_cfd8a309,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,17.7,observed,17.7,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R52C4,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,    60 years and over,Age,Qld,Offenders of FDV as a proportion of all offenders (%)(g)
2025-06-30,2025-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,QLD_cfd8a309,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,2.8,observed,2.8,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R26C4,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,    60 years and over,Age,Qld,Proportion of FDV offenders (%)(c)
2025-06-30,2025-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,SA_360bf3a8,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,15.7,observed,15.7,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R52C5,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,    60 years and over,Age,SA,Offenders of FDV as a proportion of all offenders (%)(g)
2025-06-30,2025-06-30,60_YEARS_AND_OVER_c2241c0a,AGE_ab864bbd,SA_360bf3a8,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,3.3,observed,3.3,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 37,R26C5,sha256:695c538ec7b2a5b8eb6f6c461951a41738a04871007d700eefff8dcbb4241d65,RecipeV01,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,sha256:5fd0781fccdf90fdbca8b910240e49db557dbefa982072cf904cfb55618cece3,recorded-crime-offenders,sha256:abf5c54034af4f191bf70c5c504ae5fc95a69534004ecb20dcd5fed3d56217a3,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:68849e6a1e2d7d8e54d015320fd6c9050ebd9ad087551984da968509d0a337cc,sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1db057af5e5364bfb623485ecfd432dd68b640ed6967509c006c065b9b60d704,    60 years and over,Age,SA,Proportion of FDV offenders (%)(c)
