publication_vintage_date,reference_date,characteristic_category_id,statistic_basis_id,method_of_finalisation_id,observation_period_id,sex_id,jurisdiction_id,classification_context_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_statistic_basis,raw_method_of_finalisation,raw_observation_period,raw_sex,raw_jurisdiction,raw_classification_context
2025-06-30,2025-06-30,CHAR_MEDIAN_YEARS,MEDIAN_AGE,METHOD_TOTAL_NON_ADJUDICATED,2025-06-30,SEX_MALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,median-age,year,37.3,observed,37.3,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R19C11,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,Median (years),Median (years),Total non-adjudicated(d),2024–25,Males,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_MEDIAN_YEARS,MEDIAN_AGE,METHOD_TOTAL_NON_ADJUDICATED,2025-06-30,SEX_PERSONS,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,median-age,year,36.9,observed,36.9,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R47C11,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,Median (years),Median (years),Total non-adjudicated(d),2024–25,Persons(g),"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_MEDIAN_YEARS,MEDIAN_AGE,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2025-06-30,SEX_FEMALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,median-age,year,34.5,observed,34.5,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R33C9,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,Median (years),Median (years),Transfer to other court levels,2024–25,Females,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_MEDIAN_YEARS,MEDIAN_AGE,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2025-06-30,SEX_MALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,median-age,year,36,observed,36,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R19C9,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,Median (years),Median (years),Transfer to other court levels,2024–25,Males,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_MEDIAN_YEARS,MEDIAN_AGE,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2025-06-30,SEX_PERSONS,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,median-age,year,35.9,observed,35.9,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R47C9,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,Median (years),Median (years),Transfer to other court levels,2024–25,Persons(g),"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_MEDIAN_YEARS,MEDIAN_AGE,METHOD_WITHDRAWN_BY_PROSECUTION,2025-06-30,SEX_FEMALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,median-age,year,35.1,observed,35.1,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R33C10,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,Median (years),Median (years),Withdrawn by prosecution,2024–25,Females,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_MEDIAN_YEARS,MEDIAN_AGE,METHOD_WITHDRAWN_BY_PROSECUTION,2025-06-30,SEX_MALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,median-age,year,37.2,observed,37.2,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R19C10,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,Median (years),Median (years),Withdrawn by prosecution,2024–25,Males,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_MEDIAN_YEARS,MEDIAN_AGE,METHOD_WITHDRAWN_BY_PROSECUTION,2025-06-30,SEX_PERSONS,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,median-age,year,36.8,observed,36.8,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R47C10,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,Median (years),Median (years),Withdrawn by prosecution,2024–25,Persons(g),"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_TOTAL,COUNT,METHOD_ACQUITTED,2025-06-30,SEX_FEMALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,1443,observed,1443,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R31C2,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,Total(f),Total(f),Acquitted,2024–25,Females,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_TOTAL,COUNT,METHOD_ACQUITTED,2025-06-30,SEX_MALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,4024,observed,4024,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R17C2,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,Total(f),Total(f),Acquitted,2024–25,Males,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_TOTAL,COUNT,METHOD_ACQUITTED,2025-06-30,SEX_PERSONS,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,5488,observed,5488,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R45C2,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,Total(f),Total(f),Acquitted,2024–25,Persons(g),"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_TOTAL,COUNT,METHOD_AGREEMENT_OF_WRONGDOING,2025-06-30,SEX_FEMALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,81,observed,81,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R31C6,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,Total(f),Total(f),   Agreement of wrongdoing(a),2024–25,Females,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_TOTAL,COUNT,METHOD_AGREEMENT_OF_WRONGDOING,2025-06-30,SEX_MALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,187,observed,187,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R17C6,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,Total(f),Total(f),   Agreement of wrongdoing(a),2024–25,Males,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_TOTAL,COUNT,METHOD_AGREEMENT_OF_WRONGDOING,2025-06-30,SEX_PERSONS,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,268,observed,268,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R45C6,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,Total(f),Total(f),   Agreement of wrongdoing(a),2024–25,Persons(g),"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_TOTAL,COUNT,METHOD_ALL_GUILTY_OUTCOME,2025-06-30,SEX_FEMALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,15513,observed,15513,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R31C7,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,Total(f),Total(f),All guilty outcome(b),2024–25,Females,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_TOTAL,COUNT,METHOD_ALL_GUILTY_OUTCOME,2025-06-30,SEX_MALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,65161,observed,65161,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R17C7,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,Total(f),Total(f),All guilty outcome(b),2024–25,Males,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_TOTAL,COUNT,METHOD_ALL_GUILTY_OUTCOME,2025-06-30,SEX_PERSONS,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,80738,observed,80738,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R45C7,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,Total(f),Total(f),All guilty outcome(b),2024–25,Persons(g),"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_TOTAL,COUNT,METHOD_GUILTY_EX_PARTE,2025-06-30,SEX_FEMALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,705,observed,705,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R31C5,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,Total(f),Total(f),Guilty ex-parte,2024–25,Females,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_TOTAL,COUNT,METHOD_GUILTY_EX_PARTE,2025-06-30,SEX_MALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,1022,observed,1022,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R17C5,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,Total(f),Total(f),Guilty ex-parte,2024–25,Males,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_TOTAL,COUNT,METHOD_GUILTY_EX_PARTE,2025-06-30,SEX_PERSONS,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,1731,observed,1731,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R45C5,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,Total(f),Total(f),Guilty ex-parte,2024–25,Persons(g),"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_TOTAL,COUNT,METHOD_GUILTY_FINDING_BY_COURT,2025-06-30,SEX_FEMALES,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2024_25,defendant-count,person,792,observed,792,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 3,R31C4,sha256:7b131f29155c1724fb130200104052a153357e41b036b20e33fea1f1962df3a1,criminal-courts-australia,sha256:e68ea78ac71d9cc197db615c4df27d98ea948e3d880ceebd553efdb828bba499,tidy.table-family-acceptance/v2,sha256:c607dae0e590a1e023079ae3db33ad1b2955733cf183d81ea028fd2ab2e5f35d,sha256:df0711ce4d3db1131a5d69ec0b1a76c2646b62e5f62d55ef4425469377ee029e,sha256:28bf5201417655f2245f29b52890d76491b50488b369bfe16ca5db4d45c501cb,human-authored/deterministic-map-v1,replay:sha256:92cae33dc3933ec2ade586ff5fd656a64a0b2071405eec8fbe26c3498b9f62dd,Total(f),Total(f),"Guilty finding
by court",2024–25,Females,"FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25","FDV Table 3 Experimental data – Family and domestic violence defendants finalised, Sex and age by method of finalisation, Australia, 2023–24 to 2024–25"
