publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,observation_period_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_observation_period
2023-06-30,2011-06-30,CHAR_TOTAL_FINALISED,GROUP_METHOD_OF_FINALISATION,2011-06-30,defendant-count,person,37085,observed,37085,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R80C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,Total finalised,Method of finalisation,2010–11
2023-06-30,2011-06-30,CHAR_TOTAL_FINALISED_EXCLUDING_TRANSFER_TO_OTHER_COURT_LEVELS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,defendant-count,person,35842,observed,35842,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R64C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,Total finalised (excluding transfer to other court levels),Principal offence,2010–11
2023-06-30,2011-06-30,CHAR_TRANSFER_TO_NON_COURT_AGENCIES,GROUP_METHOD_OF_FINALISATION,2011-06-30,defendant-count,person,1458,observed,1458,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R78C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,Transfer to non - court agencies,Method of finalisation,2010–11
2023-06-30,2011-06-30,CHAR_TRANSFER_TO_OTHER_COURT_LEVELS,GROUP_METHOD_OF_FINALISATION,2011-06-30,defendant-count,person,1241,observed,1241,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R77C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,Transfer to other court levels,Method of finalisation,2010–11
2023-06-30,2011-06-30,CHAR_WITHDRAWN_BY_PROSECUTION,GROUP_METHOD_OF_FINALISATION,2011-06-30,defendant-count,person,2818,observed,2818,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R79C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,Withdrawn by prosecution,Method of finalisation,2010–11
2023-06-30,2012-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,21,observed,21,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R23C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,01 Homicide and related offences,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,5694,observed,5694,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R25C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,021 Assault,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_029_OTHER_ACTS_INTENDED_TO_CAUSE_INJURY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,280,observed,280,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R26C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,029 Other acts intended to cause injury,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_02_ACTS_INTENDED_TO_CAUSE_INJURY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,5971,observed,5971,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R24C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,02 Acts intended to cause injury,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_0311_AGGRAVATED_SEXUAL_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,296,observed,296,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R29C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,0311 Aggravated sexual assault,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_0312_NON_AGGRAVATED_SEXUAL_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,22,observed,22,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R30C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,0312 Non-aggravated sexual assault,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_031_SEXUAL_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,321,observed,321,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R28C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,031 Sexual assault,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_032_NON_ASSAULTATIVE_SEXUAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,29,observed,29,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R31C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,032 Non-assaultative sexual offences,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,353,observed,353,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R27C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,03 Sexual assault and related offences,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_04_DANGEROUS_NEGLIGENT_ACTS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,1502,observed,1502,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R32C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,04 Dangerous/negligent acts,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_053_HARASSMENT_AND_THREATENING_BEHAVIOUR,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,205,observed,205,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R34C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,053 Harassment and threatening behaviour,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_05_ABDUCTION_HARASSMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,215,observed,215,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R33C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,05 Abduction/harassment,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_0611_AGGRAVATED_ROBBERY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,1114,observed,1114,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R37C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,0611 Aggravated robbery,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_0612_NON_AGGRAVATED_ROBBERY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,74,observed,74,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R38C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,0612 Non-aggravated robbery,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_061_ROBBERY,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,1192,observed,1192,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R36C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,061 Robbery,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_06_ROBBERY_EXTORTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,1192,observed,1192,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R35C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,06 Robbery/extortion,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_07_UNLAWFUL_ENTRY_WITH_INTENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,4373,observed,4373,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R39C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,07 Unlawful entry with intent,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_081_MOTOR_VEHICLE_THEFT_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,1501,observed,1501,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R41C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,081 Motor vehicle theft and related offences,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_0823_THEFT_FROM_RETAIL_PREMISES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,2117,observed,2117,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R43C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,0823 Theft from retail premises,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_082_THEFT_EXCEPT_MOTOR_VEHICLES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,4398,observed,4398,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R42C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,082 Theft (except motor vehicles),Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_083_RECEIVE_OR_HANDLE_PROCEEDS_OF_CRIME,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,812,observed,812,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R44C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,083 Receive or handle proceeds of crime,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_08_THEFT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,6706,observed,6706,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R40C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,08 Theft,Principal offence,2011–12
2023-06-30,2012-06-30,CHAR_09_FRAUD_DECEPTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2012-06-30,defendant-count,person,309,observed,309,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R45C3,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,09 Fraud/deception,Principal offence,2011–12
