publication_vintage_date,reference_date,age_group_id,times_proceeded_id,jurisdiction_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_age_group,raw_times_proceeded,raw_jurisdiction,raw_statistic_basis
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,2_d4735e3a,TASMANIA_412e51e6,NUMBER_a081e07b,published-value,published-unit,130,observed,130,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 17,R68C3,sha256:7fa4e9daf4b6703772868864d1f7275bbc598cf7adedd3388f00ecfaafc8d7d3,RecipeV01,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,sha256:28b27c673a02b24964e728e410b8af05715fabcff8e06cd3cd1ae89686e42a1f,recorded-crime-offenders,sha256:12f27e5635a9ec26f3d7b8c0e457c9dd8c5388cbe58f9ee071fae66ce413cd77,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:489fa392013cc9c09ff047e11b9acb8975fd80b7cdc24d76fe1346579b91c285,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,30–34 years,2,Tasmania,Number
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,2_d4735e3a,TASMANIA_412e51e6,PROPORTION_13745b70,published-value,published-unit,13.7,observed,13.7,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 17,R68C10,sha256:7fa4e9daf4b6703772868864d1f7275bbc598cf7adedd3388f00ecfaafc8d7d3,RecipeV01,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,sha256:28b27c673a02b24964e728e410b8af05715fabcff8e06cd3cd1ae89686e42a1f,recorded-crime-offenders,sha256:12f27e5635a9ec26f3d7b8c0e457c9dd8c5388cbe58f9ee071fae66ce413cd77,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:489fa392013cc9c09ff047e11b9acb8975fd80b7cdc24d76fe1346579b91c285,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,30–34 years,2,Tasmania,Proportion (%)
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,2_d4735e3a,VICTORIA_8abba993,NUMBER_a081e07b,published-value,published-unit,1465,observed,1465,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 17,R26C3,sha256:7fa4e9daf4b6703772868864d1f7275bbc598cf7adedd3388f00ecfaafc8d7d3,RecipeV01,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,sha256:28b27c673a02b24964e728e410b8af05715fabcff8e06cd3cd1ae89686e42a1f,recorded-crime-offenders,sha256:12f27e5635a9ec26f3d7b8c0e457c9dd8c5388cbe58f9ee071fae66ce413cd77,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:489fa392013cc9c09ff047e11b9acb8975fd80b7cdc24d76fe1346579b91c285,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,30–34 years,2,Victoria,Number
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,2_d4735e3a,VICTORIA_8abba993,PROPORTION_13745b70,published-value,published-unit,14.8,observed,14.8,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 17,R26C10,sha256:7fa4e9daf4b6703772868864d1f7275bbc598cf7adedd3388f00ecfaafc8d7d3,RecipeV01,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,sha256:28b27c673a02b24964e728e410b8af05715fabcff8e06cd3cd1ae89686e42a1f,recorded-crime-offenders,sha256:12f27e5635a9ec26f3d7b8c0e457c9dd8c5388cbe58f9ee071fae66ce413cd77,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:489fa392013cc9c09ff047e11b9acb8975fd80b7cdc24d76fe1346579b91c285,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,30–34 years,2,Victoria,Proportion (%)
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,3_4e074085,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NUMBER_a081e07b,published-value,published-unit,17,observed,17,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 17,R96C4,sha256:7fa4e9daf4b6703772868864d1f7275bbc598cf7adedd3388f00ecfaafc8d7d3,RecipeV01,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,sha256:28b27c673a02b24964e728e410b8af05715fabcff8e06cd3cd1ae89686e42a1f,recorded-crime-offenders,sha256:12f27e5635a9ec26f3d7b8c0e457c9dd8c5388cbe58f9ee071fae66ce413cd77,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:489fa392013cc9c09ff047e11b9acb8975fd80b7cdc24d76fe1346579b91c285,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,30–34 years,3,Australian Capital Territory,Number
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,3_4e074085,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,PROPORTION_13745b70,published-value,published-unit,4.8,observed,4.8,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 17,R96C11,sha256:7fa4e9daf4b6703772868864d1f7275bbc598cf7adedd3388f00ecfaafc8d7d3,RecipeV01,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,sha256:28b27c673a02b24964e728e410b8af05715fabcff8e06cd3cd1ae89686e42a1f,recorded-crime-offenders,sha256:12f27e5635a9ec26f3d7b8c0e457c9dd8c5388cbe58f9ee071fae66ce413cd77,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:489fa392013cc9c09ff047e11b9acb8975fd80b7cdc24d76fe1346579b91c285,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,30–34 years,3,Australian Capital Territory,Proportion (%)
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,3_4e074085,NEW_SOUTH_WALES_92f089b8,NUMBER_a081e07b,published-value,published-unit,1029,observed,1029,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 17,R12C4,sha256:7fa4e9daf4b6703772868864d1f7275bbc598cf7adedd3388f00ecfaafc8d7d3,RecipeV01,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,sha256:28b27c673a02b24964e728e410b8af05715fabcff8e06cd3cd1ae89686e42a1f,recorded-crime-offenders,sha256:12f27e5635a9ec26f3d7b8c0e457c9dd8c5388cbe58f9ee071fae66ce413cd77,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:489fa392013cc9c09ff047e11b9acb8975fd80b7cdc24d76fe1346579b91c285,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,30–34 years,3,New South Wales,Number
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,3_4e074085,NEW_SOUTH_WALES_92f089b8,PROPORTION_13745b70,published-value,published-unit,6.5,observed,6.5,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 17,R12C11,sha256:7fa4e9daf4b6703772868864d1f7275bbc598cf7adedd3388f00ecfaafc8d7d3,RecipeV01,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,sha256:28b27c673a02b24964e728e410b8af05715fabcff8e06cd3cd1ae89686e42a1f,recorded-crime-offenders,sha256:12f27e5635a9ec26f3d7b8c0e457c9dd8c5388cbe58f9ee071fae66ce413cd77,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:489fa392013cc9c09ff047e11b9acb8975fd80b7cdc24d76fe1346579b91c285,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,30–34 years,3,New South Wales,Proportion (%)
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,3_4e074085,NORTHERN_TERRITORY_a1d418fe,NUMBER_a081e07b,published-value,published-unit,63,observed,63,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 17,R82C4,sha256:7fa4e9daf4b6703772868864d1f7275bbc598cf7adedd3388f00ecfaafc8d7d3,RecipeV01,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,sha256:28b27c673a02b24964e728e410b8af05715fabcff8e06cd3cd1ae89686e42a1f,recorded-crime-offenders,sha256:12f27e5635a9ec26f3d7b8c0e457c9dd8c5388cbe58f9ee071fae66ce413cd77,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:489fa392013cc9c09ff047e11b9acb8975fd80b7cdc24d76fe1346579b91c285,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,30–34 years,3,Northern Territory,Number
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,3_4e074085,NORTHERN_TERRITORY_a1d418fe,PROPORTION_13745b70,published-value,published-unit,4.9,observed,4.9,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 17,R82C11,sha256:7fa4e9daf4b6703772868864d1f7275bbc598cf7adedd3388f00ecfaafc8d7d3,RecipeV01,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,sha256:28b27c673a02b24964e728e410b8af05715fabcff8e06cd3cd1ae89686e42a1f,recorded-crime-offenders,sha256:12f27e5635a9ec26f3d7b8c0e457c9dd8c5388cbe58f9ee071fae66ce413cd77,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:489fa392013cc9c09ff047e11b9acb8975fd80b7cdc24d76fe1346579b91c285,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,30–34 years,3,Northern Territory,Proportion (%)
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,3_4e074085,QUEENSLAND_8f0791ed,NUMBER_a081e07b,published-value,published-unit,806,observed,806,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 17,R40C4,sha256:7fa4e9daf4b6703772868864d1f7275bbc598cf7adedd3388f00ecfaafc8d7d3,RecipeV01,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,sha256:28b27c673a02b24964e728e410b8af05715fabcff8e06cd3cd1ae89686e42a1f,recorded-crime-offenders,sha256:12f27e5635a9ec26f3d7b8c0e457c9dd8c5388cbe58f9ee071fae66ce413cd77,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:489fa392013cc9c09ff047e11b9acb8975fd80b7cdc24d76fe1346579b91c285,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,30–34 years,3,Queensland,Number
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,3_4e074085,QUEENSLAND_8f0791ed,PROPORTION_13745b70,published-value,published-unit,7.8,observed,7.8,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 17,R40C11,sha256:7fa4e9daf4b6703772868864d1f7275bbc598cf7adedd3388f00ecfaafc8d7d3,RecipeV01,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,sha256:28b27c673a02b24964e728e410b8af05715fabcff8e06cd3cd1ae89686e42a1f,recorded-crime-offenders,sha256:12f27e5635a9ec26f3d7b8c0e457c9dd8c5388cbe58f9ee071fae66ce413cd77,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:489fa392013cc9c09ff047e11b9acb8975fd80b7cdc24d76fe1346579b91c285,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,30–34 years,3,Queensland,Proportion (%)
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,3_4e074085,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,155,observed,155,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 17,R54C4,sha256:7fa4e9daf4b6703772868864d1f7275bbc598cf7adedd3388f00ecfaafc8d7d3,RecipeV01,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,sha256:28b27c673a02b24964e728e410b8af05715fabcff8e06cd3cd1ae89686e42a1f,recorded-crime-offenders,sha256:12f27e5635a9ec26f3d7b8c0e457c9dd8c5388cbe58f9ee071fae66ce413cd77,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:489fa392013cc9c09ff047e11b9acb8975fd80b7cdc24d76fe1346579b91c285,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,30–34 years,3,South Australia,Number
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,3_4e074085,SOUTH_AUSTRALIA_0abd141a,PROPORTION_13745b70,published-value,published-unit,4.5,observed,4.5,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 17,R54C11,sha256:7fa4e9daf4b6703772868864d1f7275bbc598cf7adedd3388f00ecfaafc8d7d3,RecipeV01,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,sha256:28b27c673a02b24964e728e410b8af05715fabcff8e06cd3cd1ae89686e42a1f,recorded-crime-offenders,sha256:12f27e5635a9ec26f3d7b8c0e457c9dd8c5388cbe58f9ee071fae66ce413cd77,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:489fa392013cc9c09ff047e11b9acb8975fd80b7cdc24d76fe1346579b91c285,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,30–34 years,3,South Australia,Proportion (%)
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,3_4e074085,TASMANIA_412e51e6,NUMBER_a081e07b,published-value,published-unit,61,observed,61,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 17,R68C4,sha256:7fa4e9daf4b6703772868864d1f7275bbc598cf7adedd3388f00ecfaafc8d7d3,RecipeV01,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,sha256:28b27c673a02b24964e728e410b8af05715fabcff8e06cd3cd1ae89686e42a1f,recorded-crime-offenders,sha256:12f27e5635a9ec26f3d7b8c0e457c9dd8c5388cbe58f9ee071fae66ce413cd77,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:489fa392013cc9c09ff047e11b9acb8975fd80b7cdc24d76fe1346579b91c285,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,30–34 years,3,Tasmania,Number
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,3_4e074085,TASMANIA_412e51e6,PROPORTION_13745b70,published-value,published-unit,6.4,observed,6.4,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 17,R68C11,sha256:7fa4e9daf4b6703772868864d1f7275bbc598cf7adedd3388f00ecfaafc8d7d3,RecipeV01,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,sha256:28b27c673a02b24964e728e410b8af05715fabcff8e06cd3cd1ae89686e42a1f,recorded-crime-offenders,sha256:12f27e5635a9ec26f3d7b8c0e457c9dd8c5388cbe58f9ee071fae66ce413cd77,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:489fa392013cc9c09ff047e11b9acb8975fd80b7cdc24d76fe1346579b91c285,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,30–34 years,3,Tasmania,Proportion (%)
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,3_4e074085,VICTORIA_8abba993,NUMBER_a081e07b,published-value,published-unit,580,observed,580,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 17,R26C4,sha256:7fa4e9daf4b6703772868864d1f7275bbc598cf7adedd3388f00ecfaafc8d7d3,RecipeV01,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,sha256:28b27c673a02b24964e728e410b8af05715fabcff8e06cd3cd1ae89686e42a1f,recorded-crime-offenders,sha256:12f27e5635a9ec26f3d7b8c0e457c9dd8c5388cbe58f9ee071fae66ce413cd77,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:489fa392013cc9c09ff047e11b9acb8975fd80b7cdc24d76fe1346579b91c285,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,30–34 years,3,Victoria,Number
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,3_4e074085,VICTORIA_8abba993,PROPORTION_13745b70,published-value,published-unit,5.9,observed,5.9,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 17,R26C11,sha256:7fa4e9daf4b6703772868864d1f7275bbc598cf7adedd3388f00ecfaafc8d7d3,RecipeV01,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,sha256:28b27c673a02b24964e728e410b8af05715fabcff8e06cd3cd1ae89686e42a1f,recorded-crime-offenders,sha256:12f27e5635a9ec26f3d7b8c0e457c9dd8c5388cbe58f9ee071fae66ce413cd77,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:489fa392013cc9c09ff047e11b9acb8975fd80b7cdc24d76fe1346579b91c285,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,30–34 years,3,Victoria,Proportion (%)
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,4_4b227777,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NUMBER_a081e07b,published-value,published-unit,9,observed,9,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 17,R96C5,sha256:7fa4e9daf4b6703772868864d1f7275bbc598cf7adedd3388f00ecfaafc8d7d3,RecipeV01,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,sha256:28b27c673a02b24964e728e410b8af05715fabcff8e06cd3cd1ae89686e42a1f,recorded-crime-offenders,sha256:12f27e5635a9ec26f3d7b8c0e457c9dd8c5388cbe58f9ee071fae66ce413cd77,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:489fa392013cc9c09ff047e11b9acb8975fd80b7cdc24d76fe1346579b91c285,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,30–34 years,4,Australian Capital Territory,Number
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,4_4b227777,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,PROPORTION_13745b70,published-value,published-unit,2.5,observed,2.5,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 17,R96C12,sha256:7fa4e9daf4b6703772868864d1f7275bbc598cf7adedd3388f00ecfaafc8d7d3,RecipeV01,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,sha256:28b27c673a02b24964e728e410b8af05715fabcff8e06cd3cd1ae89686e42a1f,recorded-crime-offenders,sha256:12f27e5635a9ec26f3d7b8c0e457c9dd8c5388cbe58f9ee071fae66ce413cd77,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:489fa392013cc9c09ff047e11b9acb8975fd80b7cdc24d76fe1346579b91c285,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,30–34 years,4,Australian Capital Territory,Proportion (%)
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,4_4b227777,NEW_SOUTH_WALES_92f089b8,NUMBER_a081e07b,published-value,published-unit,463,observed,463,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 17,R12C5,sha256:7fa4e9daf4b6703772868864d1f7275bbc598cf7adedd3388f00ecfaafc8d7d3,RecipeV01,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,sha256:28b27c673a02b24964e728e410b8af05715fabcff8e06cd3cd1ae89686e42a1f,recorded-crime-offenders,sha256:12f27e5635a9ec26f3d7b8c0e457c9dd8c5388cbe58f9ee071fae66ce413cd77,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:489fa392013cc9c09ff047e11b9acb8975fd80b7cdc24d76fe1346579b91c285,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,30–34 years,4,New South Wales,Number
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,4_4b227777,NEW_SOUTH_WALES_92f089b8,PROPORTION_13745b70,published-value,published-unit,2.9,observed,2.9,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 17,R12C12,sha256:7fa4e9daf4b6703772868864d1f7275bbc598cf7adedd3388f00ecfaafc8d7d3,RecipeV01,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,sha256:28b27c673a02b24964e728e410b8af05715fabcff8e06cd3cd1ae89686e42a1f,recorded-crime-offenders,sha256:12f27e5635a9ec26f3d7b8c0e457c9dd8c5388cbe58f9ee071fae66ce413cd77,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:489fa392013cc9c09ff047e11b9acb8975fd80b7cdc24d76fe1346579b91c285,sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:06e4feab7b6d61fba8691609cf1764cd8c03ec419ce79f19adeed472f851ba13,30–34 years,4,New South Wales,Proportion (%)
