publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,court_level_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_court_level,raw_jurisdiction
2025-06-30,2025-06-30,CHAR_14_YEARS,GROUP_AGE,CHILDRENS_COURTS,SA,defendant-count,person,133,observed,133,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R175C5,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,14 years,Age,Children's Courts,SA
2025-06-30,2025-06-30,CHAR_14_YEARS,GROUP_AGE,CHILDRENS_COURTS,TAS,defendant-count,person,55,observed,55,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R175C7,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,14 years,Age,Children's Courts,Tas.
2025-06-30,2025-06-30,CHAR_14_YEARS,GROUP_AGE,CHILDRENS_COURTS,VIC,defendant-count,person,159,observed,159,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R175C3,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,14 years,Age,Children's Courts,Vic.
2025-06-30,2025-06-30,CHAR_14_YEARS,GROUP_AGE,CHILDRENS_COURTS,WA,defendant-count,person,487,observed,487,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R175C6,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,14 years,Age,Children's Courts,WA
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,ALL_COURTS,ACT,defendant-count,person,0,observed,0,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R44C9,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),All Courts,ACT
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,ALL_COURTS,AUS,defendant-count,person,3375,observed,3375,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R44C10,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),All Courts,Aust.
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,ALL_COURTS,NSW,defendant-count,person,1912,observed,1912,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R44C2,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),All Courts,NSW
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,ALL_COURTS,NT,defendant-count,person,26,observed,26,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R44C8,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),All Courts,NT
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,ALL_COURTS,QLD,defendant-count,person,128,observed,128,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R44C4,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),All Courts,Qld
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,ALL_COURTS,SA,defendant-count,person,89,observed,89,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R44C5,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),All Courts,SA
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,ALL_COURTS,TAS,defendant-count,person,13,observed,13,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R44C7,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),All Courts,Tas.
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,ALL_COURTS,VIC,defendant-count,person,338,observed,338,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R44C3,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),All Courts,Vic.
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,ALL_COURTS,WA,defendant-count,person,880,observed,880,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R44C6,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),All Courts,WA
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,CHILDRENS_COURTS,ACT,defendant-count,person,0,observed,0,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R205C9,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),Children's Courts,ACT
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,CHILDRENS_COURTS,AUS,defendant-count,person,32,observed,32,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R205C10,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),Children's Courts,Aust.
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,CHILDRENS_COURTS,NSW,defendant-count,person,3,observed,3,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R205C2,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),Children's Courts,NSW
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,CHILDRENS_COURTS,NT,defendant-count,person,0,observed,0,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R205C8,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),Children's Courts,NT
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,CHILDRENS_COURTS,QLD,defendant-count,person,4,observed,4,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R205C4,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),Children's Courts,Qld
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,CHILDRENS_COURTS,SA,defendant-count,person,3,observed,3,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R205C5,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),Children's Courts,SA
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,CHILDRENS_COURTS,TAS,defendant-count,person,0,observed,0,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R205C7,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),Children's Courts,Tas.
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,CHILDRENS_COURTS,VIC,defendant-count,person,9,observed,9,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R205C3,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),Children's Courts,Vic.
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,CHILDRENS_COURTS,WA,defendant-count,person,17,observed,17,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R205C6,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),Children's Courts,WA
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,HIGHER_COURTS,ACT,defendant-count,person,0,observed,0,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R97C9,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),Higher Courts,ACT
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,HIGHER_COURTS,AUS,defendant-count,person,12,observed,12,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R97C10,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),Higher Courts,Aust.
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,HIGHER_COURTS,NSW,defendant-count,person,3,observed,3,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R97C2,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),Higher Courts,NSW
2025-06-30,2025-06-30,CHAR_15_OFFENCES_AGAINST_GOVERNMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2023,HIGHER_COURTS,NT,defendant-count,person,0,observed,0,sha256:c92ee92a71b022987498ddeeb299ee7063f9cb623e340d8844e9b69a0fadd80f,Table 9,R97C8,sha256:747d750c3a9b89f2c483f59d6c95447355d2ebe1b2c3bf9ed71256d843a883ee,criminal-courts-australia,sha256:3550217689cfbf7c9dc2cb9f4132756baee185af0a2766540e98b8fd1d2bd069,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:aadaf8053341a7cb86ecac9853986c120c90c38a7da96bc6999c680ef898d4d8,sha256:7c05734aa22d444a7f2312444ac0b94848e6cd29d5885193b9f7cdd17cb5e593,human-authored/deterministic-map-v1,replay:sha256:9df5b790eee0141c45c654cdc64d402a0f00a435e93cb97cf1771b19a43e3a3d,15 Offences against government,Principal offence (ANZSOC 2023),Higher Courts,NT
