publication_vintage_date,reference_date,jurisdiction_id,observation_period_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_observation_period
2022-06-30,2022-06-30,SA,2022-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,211.5,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_19,R16C5,sha256:53def1a2f54e34f0d136b8bfa67269153c04e74eaf2e805805d41ccc19808637,prisoners-in-australia,sha256:bb095603b89071a4aefd818e649a2e4bbd5045e8a3b2b31c2d52910121b35d87,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:de9fc539f3d7b52a43cbe1475d3043e88ff4f00743e46cb82fa75926faa7773e,sha256:1136a940cc212e387b371b24dd6c6c4e4418a9bc248f91d131d35b2c1e2f886d,human-authored/deterministic-geometry-v1,replay:sha256:87816baabc3d382b962768bdf9b14e6b5b26aeda4d3e51b03f3e99e2ddbab806,SA,2022
2022-06-30,2022-06-30,TAS,2022-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,138.1,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_19,R16C7,sha256:53def1a2f54e34f0d136b8bfa67269153c04e74eaf2e805805d41ccc19808637,prisoners-in-australia,sha256:bb095603b89071a4aefd818e649a2e4bbd5045e8a3b2b31c2d52910121b35d87,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:de9fc539f3d7b52a43cbe1475d3043e88ff4f00743e46cb82fa75926faa7773e,sha256:1136a940cc212e387b371b24dd6c6c4e4418a9bc248f91d131d35b2c1e2f886d,human-authored/deterministic-geometry-v1,replay:sha256:87816baabc3d382b962768bdf9b14e6b5b26aeda4d3e51b03f3e99e2ddbab806,Tas.,2022
2022-06-30,2022-06-30,VIC,2022-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,126.9,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_19,R16C3,sha256:53def1a2f54e34f0d136b8bfa67269153c04e74eaf2e805805d41ccc19808637,prisoners-in-australia,sha256:bb095603b89071a4aefd818e649a2e4bbd5045e8a3b2b31c2d52910121b35d87,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:de9fc539f3d7b52a43cbe1475d3043e88ff4f00743e46cb82fa75926faa7773e,sha256:1136a940cc212e387b371b24dd6c6c4e4418a9bc248f91d131d35b2c1e2f886d,human-authored/deterministic-geometry-v1,replay:sha256:87816baabc3d382b962768bdf9b14e6b5b26aeda4d3e51b03f3e99e2ddbab806,Vic.,2022
2022-06-30,2022-06-30,WA,2022-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,293,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_19,R16C6,sha256:53def1a2f54e34f0d136b8bfa67269153c04e74eaf2e805805d41ccc19808637,prisoners-in-australia,sha256:bb095603b89071a4aefd818e649a2e4bbd5045e8a3b2b31c2d52910121b35d87,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:de9fc539f3d7b52a43cbe1475d3043e88ff4f00743e46cb82fa75926faa7773e,sha256:1136a940cc212e387b371b24dd6c6c4e4418a9bc248f91d131d35b2c1e2f886d,human-authored/deterministic-geometry-v1,replay:sha256:87816baabc3d382b962768bdf9b14e6b5b26aeda4d3e51b03f3e99e2ddbab806,WA,2022
2023-06-30,2013-06-30,ACT,2013-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,118.3,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_19,R6C9,sha256:190c25a557950bbb8f87ef6ccabddad9113abd3f8c9fceaa397da81572d96644,prisoners-in-australia,sha256:d611e79e87eb8c96ed20c6b610b8d3e964732ef7b5da8d315385507eaaab0b2b,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:386adb53f70d109e36ee24fd05167b1a27d35672d8ad9237cbc96cad21ef5d20,sha256:819b896df8d4a1f0d0431be5bb9dfc885204c2762df40c619ff6168fe6264ae5,human-authored/deterministic-geometry-v1,replay:sha256:627dc98e09f143e2452b8f024cda5ea0d6e7f1058d0db05ab45f078c3b54f6b9,ACT,2013
2023-06-30,2013-06-30,AUS,2013-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,172.2,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_19,R6C10,sha256:190c25a557950bbb8f87ef6ccabddad9113abd3f8c9fceaa397da81572d96644,prisoners-in-australia,sha256:d611e79e87eb8c96ed20c6b610b8d3e964732ef7b5da8d315385507eaaab0b2b,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:386adb53f70d109e36ee24fd05167b1a27d35672d8ad9237cbc96cad21ef5d20,sha256:819b896df8d4a1f0d0431be5bb9dfc885204c2762df40c619ff6168fe6264ae5,human-authored/deterministic-geometry-v1,replay:sha256:627dc98e09f143e2452b8f024cda5ea0d6e7f1058d0db05ab45f078c3b54f6b9,Aust.,2013
2023-06-30,2013-06-30,NSW,2013-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,173.2,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_19,R6C2,sha256:190c25a557950bbb8f87ef6ccabddad9113abd3f8c9fceaa397da81572d96644,prisoners-in-australia,sha256:d611e79e87eb8c96ed20c6b610b8d3e964732ef7b5da8d315385507eaaab0b2b,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:386adb53f70d109e36ee24fd05167b1a27d35672d8ad9237cbc96cad21ef5d20,sha256:819b896df8d4a1f0d0431be5bb9dfc885204c2762df40c619ff6168fe6264ae5,human-authored/deterministic-geometry-v1,replay:sha256:627dc98e09f143e2452b8f024cda5ea0d6e7f1058d0db05ab45f078c3b54f6b9,NSW,2013
2023-06-30,2013-06-30,NT,2013-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,821.3,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_19,R6C8,sha256:190c25a557950bbb8f87ef6ccabddad9113abd3f8c9fceaa397da81572d96644,prisoners-in-australia,sha256:d611e79e87eb8c96ed20c6b610b8d3e964732ef7b5da8d315385507eaaab0b2b,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:386adb53f70d109e36ee24fd05167b1a27d35672d8ad9237cbc96cad21ef5d20,sha256:819b896df8d4a1f0d0431be5bb9dfc885204c2762df40c619ff6168fe6264ae5,human-authored/deterministic-geometry-v1,replay:sha256:627dc98e09f143e2452b8f024cda5ea0d6e7f1058d0db05ab45f078c3b54f6b9,NT,2013
2023-06-30,2013-06-30,QLD,2013-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,169,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_19,R6C4,sha256:190c25a557950bbb8f87ef6ccabddad9113abd3f8c9fceaa397da81572d96644,prisoners-in-australia,sha256:d611e79e87eb8c96ed20c6b610b8d3e964732ef7b5da8d315385507eaaab0b2b,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:386adb53f70d109e36ee24fd05167b1a27d35672d8ad9237cbc96cad21ef5d20,sha256:819b896df8d4a1f0d0431be5bb9dfc885204c2762df40c619ff6168fe6264ae5,human-authored/deterministic-geometry-v1,replay:sha256:627dc98e09f143e2452b8f024cda5ea0d6e7f1058d0db05ab45f078c3b54f6b9,Qld,2013
2023-06-30,2013-06-30,SA,2013-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,172.8,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_19,R6C5,sha256:190c25a557950bbb8f87ef6ccabddad9113abd3f8c9fceaa397da81572d96644,prisoners-in-australia,sha256:d611e79e87eb8c96ed20c6b610b8d3e964732ef7b5da8d315385507eaaab0b2b,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:386adb53f70d109e36ee24fd05167b1a27d35672d8ad9237cbc96cad21ef5d20,sha256:819b896df8d4a1f0d0431be5bb9dfc885204c2762df40c619ff6168fe6264ae5,human-authored/deterministic-geometry-v1,replay:sha256:627dc98e09f143e2452b8f024cda5ea0d6e7f1058d0db05ab45f078c3b54f6b9,SA,2013
2023-06-30,2013-06-30,TAS,2013-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,121.5,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_19,R6C7,sha256:190c25a557950bbb8f87ef6ccabddad9113abd3f8c9fceaa397da81572d96644,prisoners-in-australia,sha256:d611e79e87eb8c96ed20c6b610b8d3e964732ef7b5da8d315385507eaaab0b2b,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:386adb53f70d109e36ee24fd05167b1a27d35672d8ad9237cbc96cad21ef5d20,sha256:819b896df8d4a1f0d0431be5bb9dfc885204c2762df40c619ff6168fe6264ae5,human-authored/deterministic-geometry-v1,replay:sha256:627dc98e09f143e2452b8f024cda5ea0d6e7f1058d0db05ab45f078c3b54f6b9,Tas.,2013
2023-06-30,2013-06-30,VIC,2013-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,119.8,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_19,R6C3,sha256:190c25a557950bbb8f87ef6ccabddad9113abd3f8c9fceaa397da81572d96644,prisoners-in-australia,sha256:d611e79e87eb8c96ed20c6b610b8d3e964732ef7b5da8d315385507eaaab0b2b,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:386adb53f70d109e36ee24fd05167b1a27d35672d8ad9237cbc96cad21ef5d20,sha256:819b896df8d4a1f0d0431be5bb9dfc885204c2762df40c619ff6168fe6264ae5,human-authored/deterministic-geometry-v1,replay:sha256:627dc98e09f143e2452b8f024cda5ea0d6e7f1058d0db05ab45f078c3b54f6b9,Vic.,2013
2023-06-30,2013-06-30,WA,2013-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,255.8,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_19,R6C6,sha256:190c25a557950bbb8f87ef6ccabddad9113abd3f8c9fceaa397da81572d96644,prisoners-in-australia,sha256:d611e79e87eb8c96ed20c6b610b8d3e964732ef7b5da8d315385507eaaab0b2b,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:386adb53f70d109e36ee24fd05167b1a27d35672d8ad9237cbc96cad21ef5d20,sha256:819b896df8d4a1f0d0431be5bb9dfc885204c2762df40c619ff6168fe6264ae5,human-authored/deterministic-geometry-v1,replay:sha256:627dc98e09f143e2452b8f024cda5ea0d6e7f1058d0db05ab45f078c3b54f6b9,WA,2013
2023-06-30,2014-06-30,ACT,2014-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,130.4,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_19,R7C9,sha256:190c25a557950bbb8f87ef6ccabddad9113abd3f8c9fceaa397da81572d96644,prisoners-in-australia,sha256:d611e79e87eb8c96ed20c6b610b8d3e964732ef7b5da8d315385507eaaab0b2b,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:386adb53f70d109e36ee24fd05167b1a27d35672d8ad9237cbc96cad21ef5d20,sha256:819b896df8d4a1f0d0431be5bb9dfc885204c2762df40c619ff6168fe6264ae5,human-authored/deterministic-geometry-v1,replay:sha256:627dc98e09f143e2452b8f024cda5ea0d6e7f1058d0db05ab45f078c3b54f6b9,ACT,2014
2023-06-30,2014-06-30,AUS,2014-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,185.6,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_19,R7C10,sha256:190c25a557950bbb8f87ef6ccabddad9113abd3f8c9fceaa397da81572d96644,prisoners-in-australia,sha256:d611e79e87eb8c96ed20c6b610b8d3e964732ef7b5da8d315385507eaaab0b2b,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:386adb53f70d109e36ee24fd05167b1a27d35672d8ad9237cbc96cad21ef5d20,sha256:819b896df8d4a1f0d0431be5bb9dfc885204c2762df40c619ff6168fe6264ae5,human-authored/deterministic-geometry-v1,replay:sha256:627dc98e09f143e2452b8f024cda5ea0d6e7f1058d0db05ab45f078c3b54f6b9,Aust.,2014
2023-06-30,2014-06-30,NSW,2014-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,181.7,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_19,R7C2,sha256:190c25a557950bbb8f87ef6ccabddad9113abd3f8c9fceaa397da81572d96644,prisoners-in-australia,sha256:d611e79e87eb8c96ed20c6b610b8d3e964732ef7b5da8d315385507eaaab0b2b,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:386adb53f70d109e36ee24fd05167b1a27d35672d8ad9237cbc96cad21ef5d20,sha256:819b896df8d4a1f0d0431be5bb9dfc885204c2762df40c619ff6168fe6264ae5,human-authored/deterministic-geometry-v1,replay:sha256:627dc98e09f143e2452b8f024cda5ea0d6e7f1058d0db05ab45f078c3b54f6b9,NSW,2014
2023-06-30,2014-06-30,NT,2014-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,829.4,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_19,R7C8,sha256:190c25a557950bbb8f87ef6ccabddad9113abd3f8c9fceaa397da81572d96644,prisoners-in-australia,sha256:d611e79e87eb8c96ed20c6b610b8d3e964732ef7b5da8d315385507eaaab0b2b,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:386adb53f70d109e36ee24fd05167b1a27d35672d8ad9237cbc96cad21ef5d20,sha256:819b896df8d4a1f0d0431be5bb9dfc885204c2762df40c619ff6168fe6264ae5,human-authored/deterministic-geometry-v1,replay:sha256:627dc98e09f143e2452b8f024cda5ea0d6e7f1058d0db05ab45f078c3b54f6b9,NT,2014
2023-06-30,2014-06-30,QLD,2014-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,192.9,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_19,R7C4,sha256:190c25a557950bbb8f87ef6ccabddad9113abd3f8c9fceaa397da81572d96644,prisoners-in-australia,sha256:d611e79e87eb8c96ed20c6b610b8d3e964732ef7b5da8d315385507eaaab0b2b,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:386adb53f70d109e36ee24fd05167b1a27d35672d8ad9237cbc96cad21ef5d20,sha256:819b896df8d4a1f0d0431be5bb9dfc885204c2762df40c619ff6168fe6264ae5,human-authored/deterministic-geometry-v1,replay:sha256:627dc98e09f143e2452b8f024cda5ea0d6e7f1058d0db05ab45f078c3b54f6b9,Qld,2014
2023-06-30,2014-06-30,SA,2014-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,187.9,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_19,R7C5,sha256:190c25a557950bbb8f87ef6ccabddad9113abd3f8c9fceaa397da81572d96644,prisoners-in-australia,sha256:d611e79e87eb8c96ed20c6b610b8d3e964732ef7b5da8d315385507eaaab0b2b,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:386adb53f70d109e36ee24fd05167b1a27d35672d8ad9237cbc96cad21ef5d20,sha256:819b896df8d4a1f0d0431be5bb9dfc885204c2762df40c619ff6168fe6264ae5,human-authored/deterministic-geometry-v1,replay:sha256:627dc98e09f143e2452b8f024cda5ea0d6e7f1058d0db05ab45f078c3b54f6b9,SA,2014
2023-06-30,2014-06-30,TAS,2014-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,112,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_19,R7C7,sha256:190c25a557950bbb8f87ef6ccabddad9113abd3f8c9fceaa397da81572d96644,prisoners-in-australia,sha256:d611e79e87eb8c96ed20c6b610b8d3e964732ef7b5da8d315385507eaaab0b2b,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:386adb53f70d109e36ee24fd05167b1a27d35672d8ad9237cbc96cad21ef5d20,sha256:819b896df8d4a1f0d0431be5bb9dfc885204c2762df40c619ff6168fe6264ae5,human-authored/deterministic-geometry-v1,replay:sha256:627dc98e09f143e2452b8f024cda5ea0d6e7f1058d0db05ab45f078c3b54f6b9,Tas.,2014
2023-06-30,2014-06-30,VIC,2014-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,134.4,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_19,R7C3,sha256:190c25a557950bbb8f87ef6ccabddad9113abd3f8c9fceaa397da81572d96644,prisoners-in-australia,sha256:d611e79e87eb8c96ed20c6b610b8d3e964732ef7b5da8d315385507eaaab0b2b,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:386adb53f70d109e36ee24fd05167b1a27d35672d8ad9237cbc96cad21ef5d20,sha256:819b896df8d4a1f0d0431be5bb9dfc885204c2762df40c619ff6168fe6264ae5,human-authored/deterministic-geometry-v1,replay:sha256:627dc98e09f143e2452b8f024cda5ea0d6e7f1058d0db05ab45f078c3b54f6b9,Vic.,2014
2023-06-30,2014-06-30,WA,2014-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,264.6,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_19,R7C6,sha256:190c25a557950bbb8f87ef6ccabddad9113abd3f8c9fceaa397da81572d96644,prisoners-in-australia,sha256:d611e79e87eb8c96ed20c6b610b8d3e964732ef7b5da8d315385507eaaab0b2b,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:386adb53f70d109e36ee24fd05167b1a27d35672d8ad9237cbc96cad21ef5d20,sha256:819b896df8d4a1f0d0431be5bb9dfc885204c2762df40c619ff6168fe6264ae5,human-authored/deterministic-geometry-v1,replay:sha256:627dc98e09f143e2452b8f024cda5ea0d6e7f1058d0db05ab45f078c3b54f6b9,WA,2014
2023-06-30,2015-06-30,ACT,2015-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,131.3,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_19,R8C9,sha256:190c25a557950bbb8f87ef6ccabddad9113abd3f8c9fceaa397da81572d96644,prisoners-in-australia,sha256:d611e79e87eb8c96ed20c6b610b8d3e964732ef7b5da8d315385507eaaab0b2b,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:386adb53f70d109e36ee24fd05167b1a27d35672d8ad9237cbc96cad21ef5d20,sha256:819b896df8d4a1f0d0431be5bb9dfc885204c2762df40c619ff6168fe6264ae5,human-authored/deterministic-geometry-v1,replay:sha256:627dc98e09f143e2452b8f024cda5ea0d6e7f1058d0db05ab45f078c3b54f6b9,ACT,2015
2023-06-30,2015-06-30,AUS,2015-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,195.8,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_19,R8C10,sha256:190c25a557950bbb8f87ef6ccabddad9113abd3f8c9fceaa397da81572d96644,prisoners-in-australia,sha256:d611e79e87eb8c96ed20c6b610b8d3e964732ef7b5da8d315385507eaaab0b2b,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:386adb53f70d109e36ee24fd05167b1a27d35672d8ad9237cbc96cad21ef5d20,sha256:819b896df8d4a1f0d0431be5bb9dfc885204c2762df40c619ff6168fe6264ae5,human-authored/deterministic-geometry-v1,replay:sha256:627dc98e09f143e2452b8f024cda5ea0d6e7f1058d0db05ab45f078c3b54f6b9,Aust.,2015
2023-06-30,2015-06-30,NSW,2015-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,199.9,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_19,R8C2,sha256:190c25a557950bbb8f87ef6ccabddad9113abd3f8c9fceaa397da81572d96644,prisoners-in-australia,sha256:d611e79e87eb8c96ed20c6b610b8d3e964732ef7b5da8d315385507eaaab0b2b,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:386adb53f70d109e36ee24fd05167b1a27d35672d8ad9237cbc96cad21ef5d20,sha256:819b896df8d4a1f0d0431be5bb9dfc885204c2762df40c619ff6168fe6264ae5,human-authored/deterministic-geometry-v1,replay:sha256:627dc98e09f143e2452b8f024cda5ea0d6e7f1058d0db05ab45f078c3b54f6b9,NSW,2015
2023-06-30,2015-06-30,NT,2015-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,885.1,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_19,R8C8,sha256:190c25a557950bbb8f87ef6ccabddad9113abd3f8c9fceaa397da81572d96644,prisoners-in-australia,sha256:d611e79e87eb8c96ed20c6b610b8d3e964732ef7b5da8d315385507eaaab0b2b,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:386adb53f70d109e36ee24fd05167b1a27d35672d8ad9237cbc96cad21ef5d20,sha256:819b896df8d4a1f0d0431be5bb9dfc885204c2762df40c619ff6168fe6264ae5,human-authored/deterministic-geometry-v1,replay:sha256:627dc98e09f143e2452b8f024cda5ea0d6e7f1058d0db05ab45f078c3b54f6b9,NT,2015
2023-06-30,2015-06-30,QLD,2015-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,197.7,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_19,R8C4,sha256:190c25a557950bbb8f87ef6ccabddad9113abd3f8c9fceaa397da81572d96644,prisoners-in-australia,sha256:d611e79e87eb8c96ed20c6b610b8d3e964732ef7b5da8d315385507eaaab0b2b,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:386adb53f70d109e36ee24fd05167b1a27d35672d8ad9237cbc96cad21ef5d20,sha256:819b896df8d4a1f0d0431be5bb9dfc885204c2762df40c619ff6168fe6264ae5,human-authored/deterministic-geometry-v1,replay:sha256:627dc98e09f143e2452b8f024cda5ea0d6e7f1058d0db05ab45f078c3b54f6b9,Qld,2015
2023-06-30,2015-06-30,SA,2015-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,204.4,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_19,R8C5,sha256:190c25a557950bbb8f87ef6ccabddad9113abd3f8c9fceaa397da81572d96644,prisoners-in-australia,sha256:d611e79e87eb8c96ed20c6b610b8d3e964732ef7b5da8d315385507eaaab0b2b,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:386adb53f70d109e36ee24fd05167b1a27d35672d8ad9237cbc96cad21ef5d20,sha256:819b896df8d4a1f0d0431be5bb9dfc885204c2762df40c619ff6168fe6264ae5,human-authored/deterministic-geometry-v1,replay:sha256:627dc98e09f143e2452b8f024cda5ea0d6e7f1058d0db05ab45f078c3b54f6b9,SA,2015
2023-06-30,2015-06-30,TAS,2015-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,129.6,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_19,R8C7,sha256:190c25a557950bbb8f87ef6ccabddad9113abd3f8c9fceaa397da81572d96644,prisoners-in-australia,sha256:d611e79e87eb8c96ed20c6b610b8d3e964732ef7b5da8d315385507eaaab0b2b,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:386adb53f70d109e36ee24fd05167b1a27d35672d8ad9237cbc96cad21ef5d20,sha256:819b896df8d4a1f0d0431be5bb9dfc885204c2762df40c619ff6168fe6264ae5,human-authored/deterministic-geometry-v1,replay:sha256:627dc98e09f143e2452b8f024cda5ea0d6e7f1058d0db05ab45f078c3b54f6b9,Tas.,2015
2023-06-30,2015-06-30,VIC,2015-06-30,crude-imprisonment-rate,persons-per-100000-adult-population,134.4,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_19,R8C3,sha256:190c25a557950bbb8f87ef6ccabddad9113abd3f8c9fceaa397da81572d96644,prisoners-in-australia,sha256:d611e79e87eb8c96ed20c6b610b8d3e964732ef7b5da8d315385507eaaab0b2b,tidy.table-family-acceptance/v1,sha256:ad7bea3f8d6fef135f3c4a13d486743d9004dc4fab31ec8246e8a3d0d98b7dfa,sha256:386adb53f70d109e36ee24fd05167b1a27d35672d8ad9237cbc96cad21ef5d20,sha256:819b896df8d4a1f0d0431be5bb9dfc885204c2762df40c619ff6168fe6264ae5,human-authored/deterministic-geometry-v1,replay:sha256:627dc98e09f143e2452b8f024cda5ea0d6e7f1058d0db05ab45f078c3b54f6b9,Vic.,2015
