reference_date,jurisdiction_id,sex_id,indigenous_status_id,statistic_basis_id,rate_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_sex,raw_indigenous_status,raw_statistic_basis,raw_rate_basis
2023-06-30,WA,PERSONS,INDIGENOUS,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,3967.1,observed,3967.1,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_17,R18C6,sha256:b90274f8ee2ef47ee691563f96d8c29c8e5258508bd80b95994005f389ed22cc,prisoners-in-australia,sha256:c2fc49a6d9dff806987a32ea58af357633519ad712e444eefd77791b18d140f4,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:76ff770fdab1a5b3655ad0c2071460f0908ef796fd985074c2b2eb7059c0955c,sha256:a6e30c275ca8f506e653fe418b9c465b6593e419a1e3be78a394efadde78e648,human-authored/deterministic-geometry-v1,replay:sha256:faae6644ab4f85338020560db9d6dd3712f705eeae3579306a21c24b0881c4ec,WA,Persons,Aboriginal and Torres Strait Islander,CRUDE RATE,Aboriginal and Torres Strait Islander
2023-06-30,WA,PERSONS,NON_INDIGENOUS,AGE_STANDARDISED,NOT_APPLICABLE,age-standardised-imprisonment-rate,persons-per-100000-adult-population,190.7,observed,190.7,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_17,R32C6,sha256:b90274f8ee2ef47ee691563f96d8c29c8e5258508bd80b95994005f389ed22cc,prisoners-in-australia,sha256:c2fc49a6d9dff806987a32ea58af357633519ad712e444eefd77791b18d140f4,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:76ff770fdab1a5b3655ad0c2071460f0908ef796fd985074c2b2eb7059c0955c,sha256:a6e30c275ca8f506e653fe418b9c465b6593e419a1e3be78a394efadde78e648,human-authored/deterministic-geometry-v1,replay:sha256:faae6644ab4f85338020560db9d6dd3712f705eeae3579306a21c24b0881c4ec,WA,Persons,Non-Indigenous,AGE STANDARDISED RATE,Non-Indigenous
2023-06-30,WA,PERSONS,NON_INDIGENOUS,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,179.6,observed,179.6,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_17,R19C6,sha256:b90274f8ee2ef47ee691563f96d8c29c8e5258508bd80b95994005f389ed22cc,prisoners-in-australia,sha256:c2fc49a6d9dff806987a32ea58af357633519ad712e444eefd77791b18d140f4,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:76ff770fdab1a5b3655ad0c2071460f0908ef796fd985074c2b2eb7059c0955c,sha256:a6e30c275ca8f506e653fe418b9c465b6593e419a1e3be78a394efadde78e648,human-authored/deterministic-geometry-v1,replay:sha256:faae6644ab4f85338020560db9d6dd3712f705eeae3579306a21c24b0881c4ec,WA,Persons,Non-Indigenous,CRUDE RATE,Non-Indigenous
2023-06-30,WA,PERSONS,TOTAL,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,303.6,observed,303.6,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_17,R20C6,sha256:b90274f8ee2ef47ee691563f96d8c29c8e5258508bd80b95994005f389ed22cc,prisoners-in-australia,sha256:c2fc49a6d9dff806987a32ea58af357633519ad712e444eefd77791b18d140f4,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:76ff770fdab1a5b3655ad0c2071460f0908ef796fd985074c2b2eb7059c0955c,sha256:a6e30c275ca8f506e653fe418b9c465b6593e419a1e3be78a394efadde78e648,human-authored/deterministic-geometry-v1,replay:sha256:faae6644ab4f85338020560db9d6dd3712f705eeae3579306a21c24b0881c4ec,WA,Persons,Total,CRUDE RATE,Total
2023-06-30,WA,PERSONS,TOTAL,RATE_RATIO,AGE_STANDARDISED,indigenous-to-non-indigenous-rate-ratio,ratio,18.9,observed,18.9,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_17,R44C6,sha256:b90274f8ee2ef47ee691563f96d8c29c8e5258508bd80b95994005f389ed22cc,prisoners-in-australia,sha256:c2fc49a6d9dff806987a32ea58af357633519ad712e444eefd77791b18d140f4,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:76ff770fdab1a5b3655ad0c2071460f0908ef796fd985074c2b2eb7059c0955c,sha256:a6e30c275ca8f506e653fe418b9c465b6593e419a1e3be78a394efadde78e648,human-authored/deterministic-geometry-v1,replay:sha256:faae6644ab4f85338020560db9d6dd3712f705eeae3579306a21c24b0881c4ec,WA,Persons,Age-standardised,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER RATES TO NON-INDIGENOUS RATES,Age-standardised
2023-06-30,WA,PERSONS,TOTAL,RATE_RATIO,CRUDE,indigenous-to-non-indigenous-rate-ratio,ratio,22.1,observed,22.1,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_17,R43C6,sha256:b90274f8ee2ef47ee691563f96d8c29c8e5258508bd80b95994005f389ed22cc,prisoners-in-australia,sha256:c2fc49a6d9dff806987a32ea58af357633519ad712e444eefd77791b18d140f4,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:76ff770fdab1a5b3655ad0c2071460f0908ef796fd985074c2b2eb7059c0955c,sha256:a6e30c275ca8f506e653fe418b9c465b6593e419a1e3be78a394efadde78e648,human-authored/deterministic-geometry-v1,replay:sha256:faae6644ab4f85338020560db9d6dd3712f705eeae3579306a21c24b0881c4ec,WA,Persons,Crude,RATIO OF ABORIGINAL AND TORRES STRAIT ISLANDER RATES TO NON-INDIGENOUS RATES,Crude
2024-06-30,ACT,FEMALE,INDIGENOUS,AGE_STANDARDISED,NOT_APPLICABLE,age-standardised-imprisonment-rate,persons-per-100000-adult-population,,suppressed,np,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 17,R24C9,sha256:79b25ca0ebd614802bdd88f7870428a236452877a652907461918341c3b77757,prisoners-in-australia,sha256:81543594feb37a9ee01c76f2b9fc5e60c12252797b878e5cf729196767aedf41,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:afc45a4fd1a2015f35e61193e963b6a1818de1bc66eff9d68dc368d9abe4e3a2,sha256:82ce9da9de7d39960f970313de2461252384b5812f17fb4e79ae819b9140de21,human-authored/deterministic-geometry-v1,replay:sha256:8619e17defdd5a51d5fbc8ed8b0ed3929c8e4546a9a271374e2e16562ecc3224,ACT,Females,Aboriginal and Torres Strait Islander,Age standardised rate,Aboriginal and Torres Strait Islander
2024-06-30,ACT,FEMALE,INDIGENOUS,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,405.7,observed,405.7,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 17,R12C9,sha256:79b25ca0ebd614802bdd88f7870428a236452877a652907461918341c3b77757,prisoners-in-australia,sha256:81543594feb37a9ee01c76f2b9fc5e60c12252797b878e5cf729196767aedf41,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:afc45a4fd1a2015f35e61193e963b6a1818de1bc66eff9d68dc368d9abe4e3a2,sha256:82ce9da9de7d39960f970313de2461252384b5812f17fb4e79ae819b9140de21,human-authored/deterministic-geometry-v1,replay:sha256:8619e17defdd5a51d5fbc8ed8b0ed3929c8e4546a9a271374e2e16562ecc3224,ACT,Females,Aboriginal and Torres Strait Islander,Crude rate,Aboriginal and Torres Strait Islander
2024-06-30,ACT,FEMALE,NON_INDIGENOUS,AGE_STANDARDISED,NOT_APPLICABLE,age-standardised-imprisonment-rate,persons-per-100000-adult-population,,suppressed,np,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 17,R25C9,sha256:79b25ca0ebd614802bdd88f7870428a236452877a652907461918341c3b77757,prisoners-in-australia,sha256:81543594feb37a9ee01c76f2b9fc5e60c12252797b878e5cf729196767aedf41,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:afc45a4fd1a2015f35e61193e963b6a1818de1bc66eff9d68dc368d9abe4e3a2,sha256:82ce9da9de7d39960f970313de2461252384b5812f17fb4e79ae819b9140de21,human-authored/deterministic-geometry-v1,replay:sha256:8619e17defdd5a51d5fbc8ed8b0ed3929c8e4546a9a271374e2e16562ecc3224,ACT,Females,Non-Indigenous,Age standardised rate,Non-Indigenous
2024-06-30,ACT,FEMALE,NON_INDIGENOUS,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,5.3,observed,5.3,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 17,R13C9,sha256:79b25ca0ebd614802bdd88f7870428a236452877a652907461918341c3b77757,prisoners-in-australia,sha256:81543594feb37a9ee01c76f2b9fc5e60c12252797b878e5cf729196767aedf41,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:afc45a4fd1a2015f35e61193e963b6a1818de1bc66eff9d68dc368d9abe4e3a2,sha256:82ce9da9de7d39960f970313de2461252384b5812f17fb4e79ae819b9140de21,human-authored/deterministic-geometry-v1,replay:sha256:8619e17defdd5a51d5fbc8ed8b0ed3929c8e4546a9a271374e2e16562ecc3224,ACT,Females,Non-Indigenous,Crude rate,Non-Indigenous
2024-06-30,ACT,FEMALE,TOTAL,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,14.6,observed,14.6,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 17,R14C9,sha256:79b25ca0ebd614802bdd88f7870428a236452877a652907461918341c3b77757,prisoners-in-australia,sha256:81543594feb37a9ee01c76f2b9fc5e60c12252797b878e5cf729196767aedf41,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:afc45a4fd1a2015f35e61193e963b6a1818de1bc66eff9d68dc368d9abe4e3a2,sha256:82ce9da9de7d39960f970313de2461252384b5812f17fb4e79ae819b9140de21,human-authored/deterministic-geometry-v1,replay:sha256:8619e17defdd5a51d5fbc8ed8b0ed3929c8e4546a9a271374e2e16562ecc3224,ACT,Females,Total,Crude rate,Total
2024-06-30,ACT,FEMALE,TOTAL,RATE_RATIO,AGE_STANDARDISED,indigenous-to-non-indigenous-rate-ratio,ratio,,not_applicable,na,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 17,R35C9,sha256:79b25ca0ebd614802bdd88f7870428a236452877a652907461918341c3b77757,prisoners-in-australia,sha256:81543594feb37a9ee01c76f2b9fc5e60c12252797b878e5cf729196767aedf41,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:afc45a4fd1a2015f35e61193e963b6a1818de1bc66eff9d68dc368d9abe4e3a2,sha256:82ce9da9de7d39960f970313de2461252384b5812f17fb4e79ae819b9140de21,human-authored/deterministic-geometry-v1,replay:sha256:8619e17defdd5a51d5fbc8ed8b0ed3929c8e4546a9a271374e2e16562ecc3224,ACT,Females,Age-standardised,Ratio of Aboriginal and Torres Strait Islander rates to non-Indigenous rates,Age-standardised
2024-06-30,ACT,FEMALE,TOTAL,RATE_RATIO,CRUDE,indigenous-to-non-indigenous-rate-ratio,ratio,76.5,observed,76.5,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 17,R34C9,sha256:79b25ca0ebd614802bdd88f7870428a236452877a652907461918341c3b77757,prisoners-in-australia,sha256:81543594feb37a9ee01c76f2b9fc5e60c12252797b878e5cf729196767aedf41,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:afc45a4fd1a2015f35e61193e963b6a1818de1bc66eff9d68dc368d9abe4e3a2,sha256:82ce9da9de7d39960f970313de2461252384b5812f17fb4e79ae819b9140de21,human-authored/deterministic-geometry-v1,replay:sha256:8619e17defdd5a51d5fbc8ed8b0ed3929c8e4546a9a271374e2e16562ecc3224,ACT,Females,Crude,Ratio of Aboriginal and Torres Strait Islander rates to non-Indigenous rates,Crude
2024-06-30,ACT,MALE,INDIGENOUS,AGE_STANDARDISED,NOT_APPLICABLE,age-standardised-imprisonment-rate,persons-per-100000-adult-population,3713.7,observed,3713.7,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 17,R21C9,sha256:79b25ca0ebd614802bdd88f7870428a236452877a652907461918341c3b77757,prisoners-in-australia,sha256:81543594feb37a9ee01c76f2b9fc5e60c12252797b878e5cf729196767aedf41,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:afc45a4fd1a2015f35e61193e963b6a1818de1bc66eff9d68dc368d9abe4e3a2,sha256:82ce9da9de7d39960f970313de2461252384b5812f17fb4e79ae819b9140de21,human-authored/deterministic-geometry-v1,replay:sha256:8619e17defdd5a51d5fbc8ed8b0ed3929c8e4546a9a271374e2e16562ecc3224,ACT,Males,Aboriginal and Torres Strait Islander,Age standardised rate,Aboriginal and Torres Strait Islander
2024-06-30,ACT,MALE,INDIGENOUS,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,3804.5,observed,3804.5,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 17,R8C9,sha256:79b25ca0ebd614802bdd88f7870428a236452877a652907461918341c3b77757,prisoners-in-australia,sha256:81543594feb37a9ee01c76f2b9fc5e60c12252797b878e5cf729196767aedf41,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:afc45a4fd1a2015f35e61193e963b6a1818de1bc66eff9d68dc368d9abe4e3a2,sha256:82ce9da9de7d39960f970313de2461252384b5812f17fb4e79ae819b9140de21,human-authored/deterministic-geometry-v1,replay:sha256:8619e17defdd5a51d5fbc8ed8b0ed3929c8e4546a9a271374e2e16562ecc3224,ACT,Males,Aboriginal and Torres Strait Islander,Crude rate,Aboriginal and Torres Strait Islander
2024-06-30,ACT,MALE,NON_INDIGENOUS,AGE_STANDARDISED,NOT_APPLICABLE,age-standardised-imprisonment-rate,persons-per-100000-adult-population,142.6,observed,142.6,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 17,R22C9,sha256:79b25ca0ebd614802bdd88f7870428a236452877a652907461918341c3b77757,prisoners-in-australia,sha256:81543594feb37a9ee01c76f2b9fc5e60c12252797b878e5cf729196767aedf41,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:afc45a4fd1a2015f35e61193e963b6a1818de1bc66eff9d68dc368d9abe4e3a2,sha256:82ce9da9de7d39960f970313de2461252384b5812f17fb4e79ae819b9140de21,human-authored/deterministic-geometry-v1,replay:sha256:8619e17defdd5a51d5fbc8ed8b0ed3929c8e4546a9a271374e2e16562ecc3224,ACT,Males,Non-Indigenous,Age standardised rate,Non-Indigenous
2024-06-30,ACT,MALE,NON_INDIGENOUS,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,148,observed,148,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 17,R9C9,sha256:79b25ca0ebd614802bdd88f7870428a236452877a652907461918341c3b77757,prisoners-in-australia,sha256:81543594feb37a9ee01c76f2b9fc5e60c12252797b878e5cf729196767aedf41,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:afc45a4fd1a2015f35e61193e963b6a1818de1bc66eff9d68dc368d9abe4e3a2,sha256:82ce9da9de7d39960f970313de2461252384b5812f17fb4e79ae819b9140de21,human-authored/deterministic-geometry-v1,replay:sha256:8619e17defdd5a51d5fbc8ed8b0ed3929c8e4546a9a271374e2e16562ecc3224,ACT,Males,Non-Indigenous,Crude rate,Non-Indigenous
2024-06-30,ACT,MALE,TOTAL,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,218.4,observed,218.4,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 17,R10C9,sha256:79b25ca0ebd614802bdd88f7870428a236452877a652907461918341c3b77757,prisoners-in-australia,sha256:81543594feb37a9ee01c76f2b9fc5e60c12252797b878e5cf729196767aedf41,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:afc45a4fd1a2015f35e61193e963b6a1818de1bc66eff9d68dc368d9abe4e3a2,sha256:82ce9da9de7d39960f970313de2461252384b5812f17fb4e79ae819b9140de21,human-authored/deterministic-geometry-v1,replay:sha256:8619e17defdd5a51d5fbc8ed8b0ed3929c8e4546a9a271374e2e16562ecc3224,ACT,Males,Total,Crude rate,Total
2024-06-30,ACT,MALE,TOTAL,RATE_RATIO,AGE_STANDARDISED,indigenous-to-non-indigenous-rate-ratio,ratio,26,observed,26,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 17,R32C9,sha256:79b25ca0ebd614802bdd88f7870428a236452877a652907461918341c3b77757,prisoners-in-australia,sha256:81543594feb37a9ee01c76f2b9fc5e60c12252797b878e5cf729196767aedf41,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:afc45a4fd1a2015f35e61193e963b6a1818de1bc66eff9d68dc368d9abe4e3a2,sha256:82ce9da9de7d39960f970313de2461252384b5812f17fb4e79ae819b9140de21,human-authored/deterministic-geometry-v1,replay:sha256:8619e17defdd5a51d5fbc8ed8b0ed3929c8e4546a9a271374e2e16562ecc3224,ACT,Males,Age-standardised,Ratio of Aboriginal and Torres Strait Islander rates to non-Indigenous rates,Age-standardised
2024-06-30,ACT,MALE,TOTAL,RATE_RATIO,CRUDE,indigenous-to-non-indigenous-rate-ratio,ratio,25.7,observed,25.7,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 17,R31C9,sha256:79b25ca0ebd614802bdd88f7870428a236452877a652907461918341c3b77757,prisoners-in-australia,sha256:81543594feb37a9ee01c76f2b9fc5e60c12252797b878e5cf729196767aedf41,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:afc45a4fd1a2015f35e61193e963b6a1818de1bc66eff9d68dc368d9abe4e3a2,sha256:82ce9da9de7d39960f970313de2461252384b5812f17fb4e79ae819b9140de21,human-authored/deterministic-geometry-v1,replay:sha256:8619e17defdd5a51d5fbc8ed8b0ed3929c8e4546a9a271374e2e16562ecc3224,ACT,Males,Crude,Ratio of Aboriginal and Torres Strait Islander rates to non-Indigenous rates,Crude
2024-06-30,ACT,PERSONS,INDIGENOUS,AGE_STANDARDISED,NOT_APPLICABLE,age-standardised-imprisonment-rate,persons-per-100000-adult-population,2022.3,observed,2022.3,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 17,R27C9,sha256:79b25ca0ebd614802bdd88f7870428a236452877a652907461918341c3b77757,prisoners-in-australia,sha256:81543594feb37a9ee01c76f2b9fc5e60c12252797b878e5cf729196767aedf41,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:afc45a4fd1a2015f35e61193e963b6a1818de1bc66eff9d68dc368d9abe4e3a2,sha256:82ce9da9de7d39960f970313de2461252384b5812f17fb4e79ae819b9140de21,human-authored/deterministic-geometry-v1,replay:sha256:8619e17defdd5a51d5fbc8ed8b0ed3929c8e4546a9a271374e2e16562ecc3224,ACT,Persons,Aboriginal and Torres Strait Islander,Age standardised rate,Aboriginal and Torres Strait Islander
2024-06-30,ACT,PERSONS,INDIGENOUS,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,2164.4,observed,2164.4,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 17,R16C9,sha256:79b25ca0ebd614802bdd88f7870428a236452877a652907461918341c3b77757,prisoners-in-australia,sha256:81543594feb37a9ee01c76f2b9fc5e60c12252797b878e5cf729196767aedf41,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:afc45a4fd1a2015f35e61193e963b6a1818de1bc66eff9d68dc368d9abe4e3a2,sha256:82ce9da9de7d39960f970313de2461252384b5812f17fb4e79ae819b9140de21,human-authored/deterministic-geometry-v1,replay:sha256:8619e17defdd5a51d5fbc8ed8b0ed3929c8e4546a9a271374e2e16562ecc3224,ACT,Persons,Aboriginal and Torres Strait Islander,Crude rate,Aboriginal and Torres Strait Islander
2024-06-30,ACT,PERSONS,NON_INDIGENOUS,AGE_STANDARDISED,NOT_APPLICABLE,age-standardised-imprisonment-rate,persons-per-100000-adult-population,73.8,observed,73.8,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 17,R28C9,sha256:79b25ca0ebd614802bdd88f7870428a236452877a652907461918341c3b77757,prisoners-in-australia,sha256:81543594feb37a9ee01c76f2b9fc5e60c12252797b878e5cf729196767aedf41,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:afc45a4fd1a2015f35e61193e963b6a1818de1bc66eff9d68dc368d9abe4e3a2,sha256:82ce9da9de7d39960f970313de2461252384b5812f17fb4e79ae819b9140de21,human-authored/deterministic-geometry-v1,replay:sha256:8619e17defdd5a51d5fbc8ed8b0ed3929c8e4546a9a271374e2e16562ecc3224,ACT,Persons,Non-Indigenous,Age standardised rate,Non-Indigenous
2024-06-30,ACT,PERSONS,NON_INDIGENOUS,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,74.2,observed,74.2,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 17,R17C9,sha256:79b25ca0ebd614802bdd88f7870428a236452877a652907461918341c3b77757,prisoners-in-australia,sha256:81543594feb37a9ee01c76f2b9fc5e60c12252797b878e5cf729196767aedf41,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:afc45a4fd1a2015f35e61193e963b6a1818de1bc66eff9d68dc368d9abe4e3a2,sha256:82ce9da9de7d39960f970313de2461252384b5812f17fb4e79ae819b9140de21,human-authored/deterministic-geometry-v1,replay:sha256:8619e17defdd5a51d5fbc8ed8b0ed3929c8e4546a9a271374e2e16562ecc3224,ACT,Persons,Non-Indigenous,Crude rate,Non-Indigenous
2024-06-30,ACT,PERSONS,TOTAL,CRUDE,NOT_APPLICABLE,crude-imprisonment-rate,persons-per-100000-adult-population,112.6,observed,112.6,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 17,R18C9,sha256:79b25ca0ebd614802bdd88f7870428a236452877a652907461918341c3b77757,prisoners-in-australia,sha256:81543594feb37a9ee01c76f2b9fc5e60c12252797b878e5cf729196767aedf41,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:afc45a4fd1a2015f35e61193e963b6a1818de1bc66eff9d68dc368d9abe4e3a2,sha256:82ce9da9de7d39960f970313de2461252384b5812f17fb4e79ae819b9140de21,human-authored/deterministic-geometry-v1,replay:sha256:8619e17defdd5a51d5fbc8ed8b0ed3929c8e4546a9a271374e2e16562ecc3224,ACT,Persons,Total,Crude rate,Total
2024-06-30,ACT,PERSONS,TOTAL,RATE_RATIO,AGE_STANDARDISED,indigenous-to-non-indigenous-rate-ratio,ratio,27.4,observed,27.4,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 17,R38C9,sha256:79b25ca0ebd614802bdd88f7870428a236452877a652907461918341c3b77757,prisoners-in-australia,sha256:81543594feb37a9ee01c76f2b9fc5e60c12252797b878e5cf729196767aedf41,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:afc45a4fd1a2015f35e61193e963b6a1818de1bc66eff9d68dc368d9abe4e3a2,sha256:82ce9da9de7d39960f970313de2461252384b5812f17fb4e79ae819b9140de21,human-authored/deterministic-geometry-v1,replay:sha256:8619e17defdd5a51d5fbc8ed8b0ed3929c8e4546a9a271374e2e16562ecc3224,ACT,Persons,Age-standardised,Ratio of Aboriginal and Torres Strait Islander rates to non-Indigenous rates,Age-standardised
2024-06-30,ACT,PERSONS,TOTAL,RATE_RATIO,CRUDE,indigenous-to-non-indigenous-rate-ratio,ratio,29.2,observed,29.2,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 17,R37C9,sha256:79b25ca0ebd614802bdd88f7870428a236452877a652907461918341c3b77757,prisoners-in-australia,sha256:81543594feb37a9ee01c76f2b9fc5e60c12252797b878e5cf729196767aedf41,tidy.table-family-acceptance/v1,sha256:6d10429a7e89dca1a68cc04aecfa3bb270e0bc1c7449909b96a73253a22be3b9,sha256:afc45a4fd1a2015f35e61193e963b6a1818de1bc66eff9d68dc368d9abe4e3a2,sha256:82ce9da9de7d39960f970313de2461252384b5812f17fb4e79ae819b9140de21,human-authored/deterministic-geometry-v1,replay:sha256:8619e17defdd5a51d5fbc8ed8b0ed3929c8e4546a9a271374e2e16562ecc3224,ACT,Persons,Crude,Ratio of Aboriginal and Torres Strait Islander rates to non-Indigenous rates,Crude
