reference_date,jurisdiction_id,indigenous_status_id,sex_id,age_group_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_indigenous_status,raw_sex,raw_age_group
2021-06-30,TAS,NON_INDIGENOUS,PERSONS,AGE_60_64,prisoner-count,person,14,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R104C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,NON-INDIGENOUS,PERSONS,60–64 years
2021-06-30,TAS,NON_INDIGENOUS,PERSONS,AGE_65_PLUS,prisoner-count,person,21,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R105C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,NON-INDIGENOUS,PERSONS,65 years and over
2021-06-30,TAS,NON_INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,491,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R106C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,NON-INDIGENOUS,PERSONS,Total
2021-06-30,TAS,TOTAL,FEMALE,AGE_18_OR_YOUNGER,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R129C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,TOTAL,FEMALES,18 years
2021-06-30,TAS,TOTAL,FEMALE,AGE_19,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R130C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,TOTAL,FEMALES,19 years
2021-06-30,TAS,TOTAL,FEMALE,AGE_20_24,prisoner-count,person,6,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R131C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,TOTAL,FEMALES,20–24 years
2021-06-30,TAS,TOTAL,FEMALE,AGE_25_29,prisoner-count,person,10,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R132C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,TOTAL,FEMALES,25–29 years
2021-06-30,TAS,TOTAL,FEMALE,AGE_30_34,prisoner-count,person,7,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R133C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,TOTAL,FEMALES,30–34 years
2021-06-30,TAS,TOTAL,FEMALE,AGE_35_39,prisoner-count,person,13,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R134C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,TOTAL,FEMALES,35–39 years
2021-06-30,TAS,TOTAL,FEMALE,AGE_40_44,prisoner-count,person,9,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R135C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,TOTAL,FEMALES,40–44 years
2021-06-30,TAS,TOTAL,FEMALE,AGE_45_49,prisoner-count,person,7,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R136C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,TOTAL,FEMALES,45–49 years
2021-06-30,TAS,TOTAL,FEMALE,AGE_50_54,prisoner-count,person,3,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R137C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,TOTAL,FEMALES,50–54 years
2021-06-30,TAS,TOTAL,FEMALE,AGE_55_59,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R138C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,TOTAL,FEMALES,55–59 years
2021-06-30,TAS,TOTAL,FEMALE,AGE_60_64,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R139C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,TOTAL,FEMALES,60–64 years
2021-06-30,TAS,TOTAL,FEMALE,AGE_65_PLUS,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R140C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,TOTAL,FEMALES,65 years and over
2021-06-30,TAS,TOTAL,FEMALE,TOTAL,prisoner-count,person,54,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R141C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,TOTAL,FEMALES,Total
2021-06-30,TAS,TOTAL,MALE,AGE_18_OR_YOUNGER,prisoner-count,person,4,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R112C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,TOTAL,MALES,18 years
2021-06-30,TAS,TOTAL,MALE,AGE_19,prisoner-count,person,3,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R113C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,TOTAL,MALES,19 years
2021-06-30,TAS,TOTAL,MALE,AGE_20_24,prisoner-count,person,55,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R114C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,TOTAL,MALES,20–24 years
2021-06-30,TAS,TOTAL,MALE,AGE_25_29,prisoner-count,person,95,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R115C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,TOTAL,MALES,25–29 years
2021-06-30,TAS,TOTAL,MALE,AGE_30_34,prisoner-count,person,110,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R116C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,TOTAL,MALES,30–34 years
2021-06-30,TAS,TOTAL,MALE,AGE_35_39,prisoner-count,person,111,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R117C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,TOTAL,MALES,35–39 years
2021-06-30,TAS,TOTAL,MALE,AGE_40_44,prisoner-count,person,80,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R118C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,TOTAL,MALES,40–44 years
2021-06-30,TAS,TOTAL,MALE,AGE_45_49,prisoner-count,person,47,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R119C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,TOTAL,MALES,45–49 years
2021-06-30,TAS,TOTAL,MALE,AGE_50_54,prisoner-count,person,24,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R120C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,TOTAL,MALES,50–54 years
2021-06-30,TAS,TOTAL,MALE,AGE_55_59,prisoner-count,person,11,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R121C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,TOTAL,MALES,55–59 years
2021-06-30,TAS,TOTAL,MALE,AGE_60_64,prisoner-count,person,18,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R122C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,TOTAL,MALES,60–64 years
2021-06-30,TAS,TOTAL,MALE,AGE_65_PLUS,prisoner-count,person,24,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R123C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,TOTAL,MALES,65 years and over
2021-06-30,TAS,TOTAL,MALE,TOTAL,prisoner-count,person,587,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R124C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,TOTAL,MALES,Total
2021-06-30,TAS,TOTAL,PERSONS,AGE_18_OR_YOUNGER,prisoner-count,person,4,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_21,R146C7,sha256:ef1930434c2d8f3fa91c5e29ac7f27c6374fa91c1e59702ba9b25e99b37f742a,prisoners-in-australia,sha256:16669eeff6af04dd3d45c066c84336a924933d855de6bfc982049a5ad5715f30,tidy.table-family-acceptance/v1,sha256:c2d08727f5965d569bdeac1d910adc7805b945c63aa207d0ace15bcb0524385e,sha256:df9262c2ab6438550f12f667b65b2ec5f0556df3a850feb6141bfd63f5328d8a,sha256:5f94827dc4a279fcc503f0a8ce27b9a898b9cd6cbbee0d0073e581fd9262a046,openai-codex/gpt-5.6-sol,replay:sha256:a5517d8cab3c8c5e228c28f52ebd526e216c3b9753366619612099954ec7e676,Tas.,TOTAL,PERSONS,18 years
