publication_vintage_date,reference_date,characteristic_category_id,statistic_basis_id,method_of_finalisation_id,observation_period_id,characteristic_group_id,jurisdiction_id,classification_context_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_statistic_basis,raw_method_of_finalisation,raw_observation_period,raw_characteristic_group,raw_jurisdiction,raw_classification_context
2023-06-30,2022-06-30,CHAR_011_MURDER,COUNT,METHOD_GUILTY_EX_PARTE,2022-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,0,observed,0,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R59C5,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,011 Murder,011 Murder,Guilty ex-parte,2021–22,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_011_MURDER,COUNT,METHOD_GUILTY_FINDING,2022-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,10,observed,10,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R59C4,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,011 Murder,011 Murder,Guilty finding,2021–22,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_011_MURDER,COUNT,METHOD_GUILTY_PLEA,2022-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,10,observed,10,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R59C3,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,011 Murder,011 Murder,Guilty plea,2021–22,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_011_MURDER,COUNT,METHOD_TOTAL_ADJUDICATED,2022-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,31,observed,31,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R59C7,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,011 Murder,011 Murder,Total adjudicated,2021–22,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_011_MURDER,COUNT,METHOD_TOTAL_DEFENDANTS_FINALISED,2022-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,81,observed,81,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R59C11,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,011 Murder,011 Murder,Total defendants finalised,2021–22,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_011_MURDER,COUNT,METHOD_TOTAL_NON_ADJUDICATED,2022-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,12,observed,12,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R59C10,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,011 Murder,011 Murder,Total non-adjudicated,2021–22,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_011_MURDER,COUNT,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2022-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,38,observed,38,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R59C8,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,011 Murder,011 Murder,Transfer to other court levels,2021–22,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_011_MURDER,COUNT,METHOD_WITHDRAWN_BY_PROSECUTION,2022-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,7,observed,7,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R59C9,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,011 Murder,011 Murder,Withdrawn by prosecution,2021–22,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_012_ATTEMPTED_MURDER,COUNT,METHOD_ACQUITTED,2022-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,3,observed,3,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R60C2,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,012 Attempted murder,012 Attempted murder,Acquitted,2021–22,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_012_ATTEMPTED_MURDER,COUNT,METHOD_ALL_GUILTY_OUTCOME,2022-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,7,observed,7,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R60C6,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,012 Attempted murder,012 Attempted murder,All guilty outcome,2021–22,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_012_ATTEMPTED_MURDER,COUNT,METHOD_GUILTY_EX_PARTE,2022-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,0,observed,0,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R60C5,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,012 Attempted murder,012 Attempted murder,Guilty ex-parte,2021–22,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_012_ATTEMPTED_MURDER,COUNT,METHOD_GUILTY_FINDING,2022-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,0,observed,0,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R60C4,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,012 Attempted murder,012 Attempted murder,Guilty finding,2021–22,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_012_ATTEMPTED_MURDER,COUNT,METHOD_GUILTY_PLEA,2022-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,6,observed,6,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R60C3,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,012 Attempted murder,012 Attempted murder,Guilty plea,2021–22,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_012_ATTEMPTED_MURDER,COUNT,METHOD_TOTAL_ADJUDICATED,2022-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,10,observed,10,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R60C7,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,012 Attempted murder,012 Attempted murder,Total adjudicated,2021–22,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_012_ATTEMPTED_MURDER,COUNT,METHOD_TOTAL_DEFENDANTS_FINALISED,2022-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,41,observed,41,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R60C11,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,012 Attempted murder,012 Attempted murder,Total defendants finalised,2021–22,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_012_ATTEMPTED_MURDER,COUNT,METHOD_TOTAL_NON_ADJUDICATED,2022-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,14,observed,14,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R60C10,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,012 Attempted murder,012 Attempted murder,Total non-adjudicated,2021–22,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_012_ATTEMPTED_MURDER,COUNT,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,2022-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,17,observed,17,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R60C8,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,012 Attempted murder,012 Attempted murder,Transfer to other court levels,2021–22,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
2023-06-30,2022-06-30,CHAR_012_ATTEMPTED_MURDER,COUNT,METHOD_WITHDRAWN_BY_PROSECUTION,2022-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,AUSTRALIA,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,12,observed,12,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 1,R60C9,sha256:c79b35dc096b1e17acc5e77a536c965cc20f3da8b0d3e6e625536d6e026195b0,criminal-courts-australia,sha256:e3bc54430acf113e4c1fc936a59ee1980c29e2ca4c1118873c4a97d625e61fe1,tidy.table-family-acceptance/v2,sha256:7d02d453ff1c6fbf8dc42eb4af9b32ed0ca78ed9fc06bf5ff92acdfce1917e6b,sha256:4392141b33f4c6cc82f9bce96b86496b8c72c33c008a5a4f92caa6831be86950,sha256:2b93c4f9559d80f2f257a9f7bde520fe37d0c8b8208e8be3eb146d1ed12cf88b,human-authored/deterministic-map-v1,replay:sha256:14bb505a6e588672c41d98ed380c74f55118b469e18de259af1044813624f9b8,012 Attempted murder,012 Attempted murder,Withdrawn by prosecution,2021–22,Principal FDV offence,"FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23","FDV Table 1 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by method of finalisation, Australia, 2021–22 to 2022–23"
