publication_vintage_date,reference_date,principal_offence_id,method_of_finalisation_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_method_of_finalisation,raw_court_level
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS,METHOD_ACQUITTED,ALL_COURTS,defendant-count,person,862,observed,862,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 1,R38C5,sha256:9ce37c06f59e46c7dc3be2f217d340bd0782bc8e616e59615ba72a0c8d11067f,criminal-courts-australia,sha256:8a02cc1e2b945432bdc24f9784a46c94e832dbd4ae10e8330e2a057f5f2cb995,tidy.table-family-acceptance/v1,sha256:274b51e161f142bc5cae46f8cd3f7e46737651b362f6cfc0f58d5401d618e401,sha256:fe4a5cab9a47701bcc12639414c43d3d83dca11f377df24d67a75d4ac8e13256,sha256:da21b21ad02912ecb8e8da4d69b99818b83ceb78c92fa3be81cfc95020e8f9e8,human-authored/deterministic-map-v1,replay:sha256:6e63a4b73a28bb6ddd5a49a19f8d330aac025ef935749fd99a5a4c5e13ec98c9,14 Offences against justice procedures and orders(b),Acquitted,All Courts
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS,METHOD_ACQUITTED,CHILDRENS_COURTS,defendant-count,person,25,observed,25,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 1,R38C4,sha256:9ce37c06f59e46c7dc3be2f217d340bd0782bc8e616e59615ba72a0c8d11067f,criminal-courts-australia,sha256:8a02cc1e2b945432bdc24f9784a46c94e832dbd4ae10e8330e2a057f5f2cb995,tidy.table-family-acceptance/v1,sha256:274b51e161f142bc5cae46f8cd3f7e46737651b362f6cfc0f58d5401d618e401,sha256:fe4a5cab9a47701bcc12639414c43d3d83dca11f377df24d67a75d4ac8e13256,sha256:da21b21ad02912ecb8e8da4d69b99818b83ceb78c92fa3be81cfc95020e8f9e8,human-authored/deterministic-map-v1,replay:sha256:6e63a4b73a28bb6ddd5a49a19f8d330aac025ef935749fd99a5a4c5e13ec98c9,14 Offences against justice procedures and orders(b),Acquitted,Children's Courts
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS,METHOD_ACQUITTED,HIGHER_COURTS,defendant-count,person,6,observed,6,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 1,R38C2,sha256:9ce37c06f59e46c7dc3be2f217d340bd0782bc8e616e59615ba72a0c8d11067f,criminal-courts-australia,sha256:8a02cc1e2b945432bdc24f9784a46c94e832dbd4ae10e8330e2a057f5f2cb995,tidy.table-family-acceptance/v1,sha256:274b51e161f142bc5cae46f8cd3f7e46737651b362f6cfc0f58d5401d618e401,sha256:fe4a5cab9a47701bcc12639414c43d3d83dca11f377df24d67a75d4ac8e13256,sha256:da21b21ad02912ecb8e8da4d69b99818b83ceb78c92fa3be81cfc95020e8f9e8,human-authored/deterministic-map-v1,replay:sha256:6e63a4b73a28bb6ddd5a49a19f8d330aac025ef935749fd99a5a4c5e13ec98c9,14 Offences against justice procedures and orders(b),Acquitted,Higher Courts
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS,METHOD_ACQUITTED,MAGISTRATES_COURTS,defendant-count,person,829,observed,829,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 1,R38C3,sha256:9ce37c06f59e46c7dc3be2f217d340bd0782bc8e616e59615ba72a0c8d11067f,criminal-courts-australia,sha256:8a02cc1e2b945432bdc24f9784a46c94e832dbd4ae10e8330e2a057f5f2cb995,tidy.table-family-acceptance/v1,sha256:274b51e161f142bc5cae46f8cd3f7e46737651b362f6cfc0f58d5401d618e401,sha256:fe4a5cab9a47701bcc12639414c43d3d83dca11f377df24d67a75d4ac8e13256,sha256:da21b21ad02912ecb8e8da4d69b99818b83ceb78c92fa3be81cfc95020e8f9e8,human-authored/deterministic-map-v1,replay:sha256:6e63a4b73a28bb6ddd5a49a19f8d330aac025ef935749fd99a5a4c5e13ec98c9,14 Offences against justice procedures and orders(b),Acquitted,Magistrates' Courts
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS,METHOD_ADJUDICATED_OUTCOMES,ALL_COURTS,defendant-count,person,45899,observed,45899,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 1,R19C5,sha256:9ce37c06f59e46c7dc3be2f217d340bd0782bc8e616e59615ba72a0c8d11067f,criminal-courts-australia,sha256:8a02cc1e2b945432bdc24f9784a46c94e832dbd4ae10e8330e2a057f5f2cb995,tidy.table-family-acceptance/v1,sha256:274b51e161f142bc5cae46f8cd3f7e46737651b362f6cfc0f58d5401d618e401,sha256:fe4a5cab9a47701bcc12639414c43d3d83dca11f377df24d67a75d4ac8e13256,sha256:da21b21ad02912ecb8e8da4d69b99818b83ceb78c92fa3be81cfc95020e8f9e8,human-authored/deterministic-map-v1,replay:sha256:6e63a4b73a28bb6ddd5a49a19f8d330aac025ef935749fd99a5a4c5e13ec98c9,14 Offences against justice procedures and orders(b),Adjudicated outcomes(a),All Courts
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS,METHOD_ADJUDICATED_OUTCOMES,CHILDRENS_COURTS,defendant-count,person,560,observed,560,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 1,R19C4,sha256:9ce37c06f59e46c7dc3be2f217d340bd0782bc8e616e59615ba72a0c8d11067f,criminal-courts-australia,sha256:8a02cc1e2b945432bdc24f9784a46c94e832dbd4ae10e8330e2a057f5f2cb995,tidy.table-family-acceptance/v1,sha256:274b51e161f142bc5cae46f8cd3f7e46737651b362f6cfc0f58d5401d618e401,sha256:fe4a5cab9a47701bcc12639414c43d3d83dca11f377df24d67a75d4ac8e13256,sha256:da21b21ad02912ecb8e8da4d69b99818b83ceb78c92fa3be81cfc95020e8f9e8,human-authored/deterministic-map-v1,replay:sha256:6e63a4b73a28bb6ddd5a49a19f8d330aac025ef935749fd99a5a4c5e13ec98c9,14 Offences against justice procedures and orders(b),Adjudicated outcomes(a),Children's Courts
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS,METHOD_ADJUDICATED_OUTCOMES,HIGHER_COURTS,defendant-count,person,299,observed,299,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 1,R19C2,sha256:9ce37c06f59e46c7dc3be2f217d340bd0782bc8e616e59615ba72a0c8d11067f,criminal-courts-australia,sha256:8a02cc1e2b945432bdc24f9784a46c94e832dbd4ae10e8330e2a057f5f2cb995,tidy.table-family-acceptance/v1,sha256:274b51e161f142bc5cae46f8cd3f7e46737651b362f6cfc0f58d5401d618e401,sha256:fe4a5cab9a47701bcc12639414c43d3d83dca11f377df24d67a75d4ac8e13256,sha256:da21b21ad02912ecb8e8da4d69b99818b83ceb78c92fa3be81cfc95020e8f9e8,human-authored/deterministic-map-v1,replay:sha256:6e63a4b73a28bb6ddd5a49a19f8d330aac025ef935749fd99a5a4c5e13ec98c9,14 Offences against justice procedures and orders(b),Adjudicated outcomes(a),Higher Courts
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS,METHOD_ADJUDICATED_OUTCOMES,MAGISTRATES_COURTS,defendant-count,person,45039,observed,45039,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 1,R19C3,sha256:9ce37c06f59e46c7dc3be2f217d340bd0782bc8e616e59615ba72a0c8d11067f,criminal-courts-australia,sha256:8a02cc1e2b945432bdc24f9784a46c94e832dbd4ae10e8330e2a057f5f2cb995,tidy.table-family-acceptance/v1,sha256:274b51e161f142bc5cae46f8cd3f7e46737651b362f6cfc0f58d5401d618e401,sha256:fe4a5cab9a47701bcc12639414c43d3d83dca11f377df24d67a75d4ac8e13256,sha256:da21b21ad02912ecb8e8da4d69b99818b83ceb78c92fa3be81cfc95020e8f9e8,human-authored/deterministic-map-v1,replay:sha256:6e63a4b73a28bb6ddd5a49a19f8d330aac025ef935749fd99a5a4c5e13ec98c9,14 Offences against justice procedures and orders(b),Adjudicated outcomes(a),Magistrates' Courts
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS,METHOD_GUILTY_OUTCOME,ALL_COURTS,defendant-count,person,45034,observed,45034,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 1,R57C5,sha256:9ce37c06f59e46c7dc3be2f217d340bd0782bc8e616e59615ba72a0c8d11067f,criminal-courts-australia,sha256:8a02cc1e2b945432bdc24f9784a46c94e832dbd4ae10e8330e2a057f5f2cb995,tidy.table-family-acceptance/v1,sha256:274b51e161f142bc5cae46f8cd3f7e46737651b362f6cfc0f58d5401d618e401,sha256:fe4a5cab9a47701bcc12639414c43d3d83dca11f377df24d67a75d4ac8e13256,sha256:da21b21ad02912ecb8e8da4d69b99818b83ceb78c92fa3be81cfc95020e8f9e8,human-authored/deterministic-map-v1,replay:sha256:6e63a4b73a28bb6ddd5a49a19f8d330aac025ef935749fd99a5a4c5e13ec98c9,14 Offences against justice procedures and orders(b),Guilty outcome,All Courts
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS,METHOD_GUILTY_OUTCOME,CHILDRENS_COURTS,defendant-count,person,530,observed,530,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 1,R57C4,sha256:9ce37c06f59e46c7dc3be2f217d340bd0782bc8e616e59615ba72a0c8d11067f,criminal-courts-australia,sha256:8a02cc1e2b945432bdc24f9784a46c94e832dbd4ae10e8330e2a057f5f2cb995,tidy.table-family-acceptance/v1,sha256:274b51e161f142bc5cae46f8cd3f7e46737651b362f6cfc0f58d5401d618e401,sha256:fe4a5cab9a47701bcc12639414c43d3d83dca11f377df24d67a75d4ac8e13256,sha256:da21b21ad02912ecb8e8da4d69b99818b83ceb78c92fa3be81cfc95020e8f9e8,human-authored/deterministic-map-v1,replay:sha256:6e63a4b73a28bb6ddd5a49a19f8d330aac025ef935749fd99a5a4c5e13ec98c9,14 Offences against justice procedures and orders(b),Guilty outcome,Children's Courts
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS,METHOD_GUILTY_OUTCOME,HIGHER_COURTS,defendant-count,person,290,observed,290,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 1,R57C2,sha256:9ce37c06f59e46c7dc3be2f217d340bd0782bc8e616e59615ba72a0c8d11067f,criminal-courts-australia,sha256:8a02cc1e2b945432bdc24f9784a46c94e832dbd4ae10e8330e2a057f5f2cb995,tidy.table-family-acceptance/v1,sha256:274b51e161f142bc5cae46f8cd3f7e46737651b362f6cfc0f58d5401d618e401,sha256:fe4a5cab9a47701bcc12639414c43d3d83dca11f377df24d67a75d4ac8e13256,sha256:da21b21ad02912ecb8e8da4d69b99818b83ceb78c92fa3be81cfc95020e8f9e8,human-authored/deterministic-map-v1,replay:sha256:6e63a4b73a28bb6ddd5a49a19f8d330aac025ef935749fd99a5a4c5e13ec98c9,14 Offences against justice procedures and orders(b),Guilty outcome,Higher Courts
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS,METHOD_GUILTY_OUTCOME,MAGISTRATES_COURTS,defendant-count,person,44217,observed,44217,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 1,R57C3,sha256:9ce37c06f59e46c7dc3be2f217d340bd0782bc8e616e59615ba72a0c8d11067f,criminal-courts-australia,sha256:8a02cc1e2b945432bdc24f9784a46c94e832dbd4ae10e8330e2a057f5f2cb995,tidy.table-family-acceptance/v1,sha256:274b51e161f142bc5cae46f8cd3f7e46737651b362f6cfc0f58d5401d618e401,sha256:fe4a5cab9a47701bcc12639414c43d3d83dca11f377df24d67a75d4ac8e13256,sha256:da21b21ad02912ecb8e8da4d69b99818b83ceb78c92fa3be81cfc95020e8f9e8,human-authored/deterministic-map-v1,replay:sha256:6e63a4b73a28bb6ddd5a49a19f8d330aac025ef935749fd99a5a4c5e13ec98c9,14 Offences against justice procedures and orders(b),Guilty outcome,Magistrates' Courts
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS,METHOD_TOTAL_DEFENDANTS_FINALISED,ALL_COURTS,defendant-count,person,50521,observed,50521,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 1,R114C5,sha256:9ce37c06f59e46c7dc3be2f217d340bd0782bc8e616e59615ba72a0c8d11067f,criminal-courts-australia,sha256:8a02cc1e2b945432bdc24f9784a46c94e832dbd4ae10e8330e2a057f5f2cb995,tidy.table-family-acceptance/v1,sha256:274b51e161f142bc5cae46f8cd3f7e46737651b362f6cfc0f58d5401d618e401,sha256:fe4a5cab9a47701bcc12639414c43d3d83dca11f377df24d67a75d4ac8e13256,sha256:da21b21ad02912ecb8e8da4d69b99818b83ceb78c92fa3be81cfc95020e8f9e8,human-authored/deterministic-map-v1,replay:sha256:6e63a4b73a28bb6ddd5a49a19f8d330aac025ef935749fd99a5a4c5e13ec98c9,14 Offences against justice procedures and orders(b),Total defendants finalised,All Courts
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS,METHOD_TOTAL_DEFENDANTS_FINALISED,CHILDRENS_COURTS,defendant-count,person,678,observed,678,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 1,R114C4,sha256:9ce37c06f59e46c7dc3be2f217d340bd0782bc8e616e59615ba72a0c8d11067f,criminal-courts-australia,sha256:8a02cc1e2b945432bdc24f9784a46c94e832dbd4ae10e8330e2a057f5f2cb995,tidy.table-family-acceptance/v1,sha256:274b51e161f142bc5cae46f8cd3f7e46737651b362f6cfc0f58d5401d618e401,sha256:fe4a5cab9a47701bcc12639414c43d3d83dca11f377df24d67a75d4ac8e13256,sha256:da21b21ad02912ecb8e8da4d69b99818b83ceb78c92fa3be81cfc95020e8f9e8,human-authored/deterministic-map-v1,replay:sha256:6e63a4b73a28bb6ddd5a49a19f8d330aac025ef935749fd99a5a4c5e13ec98c9,14 Offences against justice procedures and orders(b),Total defendants finalised,Children's Courts
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS,METHOD_TOTAL_DEFENDANTS_FINALISED,HIGHER_COURTS,defendant-count,person,356,observed,356,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 1,R114C2,sha256:9ce37c06f59e46c7dc3be2f217d340bd0782bc8e616e59615ba72a0c8d11067f,criminal-courts-australia,sha256:8a02cc1e2b945432bdc24f9784a46c94e832dbd4ae10e8330e2a057f5f2cb995,tidy.table-family-acceptance/v1,sha256:274b51e161f142bc5cae46f8cd3f7e46737651b362f6cfc0f58d5401d618e401,sha256:fe4a5cab9a47701bcc12639414c43d3d83dca11f377df24d67a75d4ac8e13256,sha256:da21b21ad02912ecb8e8da4d69b99818b83ceb78c92fa3be81cfc95020e8f9e8,human-authored/deterministic-map-v1,replay:sha256:6e63a4b73a28bb6ddd5a49a19f8d330aac025ef935749fd99a5a4c5e13ec98c9,14 Offences against justice procedures and orders(b),Total defendants finalised,Higher Courts
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS,METHOD_TOTAL_DEFENDANTS_FINALISED,MAGISTRATES_COURTS,defendant-count,person,49486,observed,49486,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 1,R114C3,sha256:9ce37c06f59e46c7dc3be2f217d340bd0782bc8e616e59615ba72a0c8d11067f,criminal-courts-australia,sha256:8a02cc1e2b945432bdc24f9784a46c94e832dbd4ae10e8330e2a057f5f2cb995,tidy.table-family-acceptance/v1,sha256:274b51e161f142bc5cae46f8cd3f7e46737651b362f6cfc0f58d5401d618e401,sha256:fe4a5cab9a47701bcc12639414c43d3d83dca11f377df24d67a75d4ac8e13256,sha256:da21b21ad02912ecb8e8da4d69b99818b83ceb78c92fa3be81cfc95020e8f9e8,human-authored/deterministic-map-v1,replay:sha256:6e63a4b73a28bb6ddd5a49a19f8d330aac025ef935749fd99a5a4c5e13ec98c9,14 Offences against justice procedures and orders(b),Total defendants finalised,Magistrates' Courts
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS,METHOD_TRANSFER_TO_OTHER_COURT_LEVEL,ALL_COURTS,defendant-count,person,490,observed,490,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 1,R76C5,sha256:9ce37c06f59e46c7dc3be2f217d340bd0782bc8e616e59615ba72a0c8d11067f,criminal-courts-australia,sha256:8a02cc1e2b945432bdc24f9784a46c94e832dbd4ae10e8330e2a057f5f2cb995,tidy.table-family-acceptance/v1,sha256:274b51e161f142bc5cae46f8cd3f7e46737651b362f6cfc0f58d5401d618e401,sha256:fe4a5cab9a47701bcc12639414c43d3d83dca11f377df24d67a75d4ac8e13256,sha256:da21b21ad02912ecb8e8da4d69b99818b83ceb78c92fa3be81cfc95020e8f9e8,human-authored/deterministic-map-v1,replay:sha256:6e63a4b73a28bb6ddd5a49a19f8d330aac025ef935749fd99a5a4c5e13ec98c9,14 Offences against justice procedures and orders(b),Transfer to other court level,All Courts
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS,METHOD_TRANSFER_TO_OTHER_COURT_LEVEL,CHILDRENS_COURTS,defendant-count,person,5,observed,5,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 1,R76C4,sha256:9ce37c06f59e46c7dc3be2f217d340bd0782bc8e616e59615ba72a0c8d11067f,criminal-courts-australia,sha256:8a02cc1e2b945432bdc24f9784a46c94e832dbd4ae10e8330e2a057f5f2cb995,tidy.table-family-acceptance/v1,sha256:274b51e161f142bc5cae46f8cd3f7e46737651b362f6cfc0f58d5401d618e401,sha256:fe4a5cab9a47701bcc12639414c43d3d83dca11f377df24d67a75d4ac8e13256,sha256:da21b21ad02912ecb8e8da4d69b99818b83ceb78c92fa3be81cfc95020e8f9e8,human-authored/deterministic-map-v1,replay:sha256:6e63a4b73a28bb6ddd5a49a19f8d330aac025ef935749fd99a5a4c5e13ec98c9,14 Offences against justice procedures and orders(b),Transfer to other court level,Children's Courts
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS,METHOD_TRANSFER_TO_OTHER_COURT_LEVEL,HIGHER_COURTS,defendant-count,person,18,observed,18,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 1,R76C2,sha256:9ce37c06f59e46c7dc3be2f217d340bd0782bc8e616e59615ba72a0c8d11067f,criminal-courts-australia,sha256:8a02cc1e2b945432bdc24f9784a46c94e832dbd4ae10e8330e2a057f5f2cb995,tidy.table-family-acceptance/v1,sha256:274b51e161f142bc5cae46f8cd3f7e46737651b362f6cfc0f58d5401d618e401,sha256:fe4a5cab9a47701bcc12639414c43d3d83dca11f377df24d67a75d4ac8e13256,sha256:da21b21ad02912ecb8e8da4d69b99818b83ceb78c92fa3be81cfc95020e8f9e8,human-authored/deterministic-map-v1,replay:sha256:6e63a4b73a28bb6ddd5a49a19f8d330aac025ef935749fd99a5a4c5e13ec98c9,14 Offences against justice procedures and orders(b),Transfer to other court level,Higher Courts
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS,METHOD_TRANSFER_TO_OTHER_COURT_LEVEL,MAGISTRATES_COURTS,defendant-count,person,467,observed,467,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 1,R76C3,sha256:9ce37c06f59e46c7dc3be2f217d340bd0782bc8e616e59615ba72a0c8d11067f,criminal-courts-australia,sha256:8a02cc1e2b945432bdc24f9784a46c94e832dbd4ae10e8330e2a057f5f2cb995,tidy.table-family-acceptance/v1,sha256:274b51e161f142bc5cae46f8cd3f7e46737651b362f6cfc0f58d5401d618e401,sha256:fe4a5cab9a47701bcc12639414c43d3d83dca11f377df24d67a75d4ac8e13256,sha256:da21b21ad02912ecb8e8da4d69b99818b83ceb78c92fa3be81cfc95020e8f9e8,human-authored/deterministic-map-v1,replay:sha256:6e63a4b73a28bb6ddd5a49a19f8d330aac025ef935749fd99a5a4c5e13ec98c9,14 Offences against justice procedures and orders(b),Transfer to other court level,Magistrates' Courts
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS,METHOD_WITHDRAWN_BY_PROSECUTION,ALL_COURTS,defendant-count,person,4067,observed,4067,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 1,R95C5,sha256:9ce37c06f59e46c7dc3be2f217d340bd0782bc8e616e59615ba72a0c8d11067f,criminal-courts-australia,sha256:8a02cc1e2b945432bdc24f9784a46c94e832dbd4ae10e8330e2a057f5f2cb995,tidy.table-family-acceptance/v1,sha256:274b51e161f142bc5cae46f8cd3f7e46737651b362f6cfc0f58d5401d618e401,sha256:fe4a5cab9a47701bcc12639414c43d3d83dca11f377df24d67a75d4ac8e13256,sha256:da21b21ad02912ecb8e8da4d69b99818b83ceb78c92fa3be81cfc95020e8f9e8,human-authored/deterministic-map-v1,replay:sha256:6e63a4b73a28bb6ddd5a49a19f8d330aac025ef935749fd99a5a4c5e13ec98c9,14 Offences against justice procedures and orders(b),Withdrawn by prosecution,All Courts
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS,METHOD_WITHDRAWN_BY_PROSECUTION,CHILDRENS_COURTS,defendant-count,person,112,observed,112,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 1,R95C4,sha256:9ce37c06f59e46c7dc3be2f217d340bd0782bc8e616e59615ba72a0c8d11067f,criminal-courts-australia,sha256:8a02cc1e2b945432bdc24f9784a46c94e832dbd4ae10e8330e2a057f5f2cb995,tidy.table-family-acceptance/v1,sha256:274b51e161f142bc5cae46f8cd3f7e46737651b362f6cfc0f58d5401d618e401,sha256:fe4a5cab9a47701bcc12639414c43d3d83dca11f377df24d67a75d4ac8e13256,sha256:da21b21ad02912ecb8e8da4d69b99818b83ceb78c92fa3be81cfc95020e8f9e8,human-authored/deterministic-map-v1,replay:sha256:6e63a4b73a28bb6ddd5a49a19f8d330aac025ef935749fd99a5a4c5e13ec98c9,14 Offences against justice procedures and orders(b),Withdrawn by prosecution,Children's Courts
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS,METHOD_WITHDRAWN_BY_PROSECUTION,HIGHER_COURTS,defendant-count,person,38,observed,38,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 1,R95C2,sha256:9ce37c06f59e46c7dc3be2f217d340bd0782bc8e616e59615ba72a0c8d11067f,criminal-courts-australia,sha256:8a02cc1e2b945432bdc24f9784a46c94e832dbd4ae10e8330e2a057f5f2cb995,tidy.table-family-acceptance/v1,sha256:274b51e161f142bc5cae46f8cd3f7e46737651b362f6cfc0f58d5401d618e401,sha256:fe4a5cab9a47701bcc12639414c43d3d83dca11f377df24d67a75d4ac8e13256,sha256:da21b21ad02912ecb8e8da4d69b99818b83ceb78c92fa3be81cfc95020e8f9e8,human-authored/deterministic-map-v1,replay:sha256:6e63a4b73a28bb6ddd5a49a19f8d330aac025ef935749fd99a5a4c5e13ec98c9,14 Offences against justice procedures and orders(b),Withdrawn by prosecution,Higher Courts
2024-06-30,2024-06-30,PRELIM_ANZSOC_2023_14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS,METHOD_WITHDRAWN_BY_PROSECUTION,MAGISTRATES_COURTS,defendant-count,person,3914,observed,3914,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 1,R95C3,sha256:9ce37c06f59e46c7dc3be2f217d340bd0782bc8e616e59615ba72a0c8d11067f,criminal-courts-australia,sha256:8a02cc1e2b945432bdc24f9784a46c94e832dbd4ae10e8330e2a057f5f2cb995,tidy.table-family-acceptance/v1,sha256:274b51e161f142bc5cae46f8cd3f7e46737651b362f6cfc0f58d5401d618e401,sha256:fe4a5cab9a47701bcc12639414c43d3d83dca11f377df24d67a75d4ac8e13256,sha256:da21b21ad02912ecb8e8da4d69b99818b83ceb78c92fa3be81cfc95020e8f9e8,human-authored/deterministic-map-v1,replay:sha256:6e63a4b73a28bb6ddd5a49a19f8d330aac025ef935749fd99a5a4c5e13ec98c9,14 Offences against justice procedures and orders(b),Withdrawn by prosecution,Magistrates' Courts
