publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,observation_period_id,indigenous_status_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_observation_period,raw_indigenous_status,raw_jurisdiction
2022-06-30,2021-06-30,CHAR_06_ROBBERY_EXTORTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NON_INDIGENOUS,NSW,defendant-count,person,683,observed,683,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R75C3,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,06 Robbery/extortion,Principal offence,2020–21,Non-Indigenous,New South Wales
2022-06-30,2021-06-30,CHAR_06_ROBBERY_EXTORTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NON_INDIGENOUS,NT,defendant-count,person,15,observed,15,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R75C19,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,06 Robbery/extortion,Principal offence,2020–21,Non-Indigenous,Northern Territory
2022-06-30,2021-06-30,CHAR_06_ROBBERY_EXTORTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NON_INDIGENOUS,QLD,defendant-count,person,713,observed,713,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R75C7,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,06 Robbery/extortion,Principal offence,2020–21,Non-Indigenous,Queensland
2022-06-30,2021-06-30,CHAR_06_ROBBERY_EXTORTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NON_INDIGENOUS,SA,defendant-count,person,154,observed,154,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R75C11,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,06 Robbery/extortion,Principal offence,2020–21,Non-Indigenous,South Australia
2022-06-30,2021-06-30,CHAR_06_ROBBERY_EXTORTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NOT_STATED,NSW,defendant-count,person,39,observed,39,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R75C4,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,06 Robbery/extortion,Principal offence,2020–21,Not stated,New South Wales
2022-06-30,2021-06-30,CHAR_06_ROBBERY_EXTORTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NOT_STATED,NT,defendant-count,person,0,observed,0,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R75C20,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,06 Robbery/extortion,Principal offence,2020–21,Not stated,Northern Territory
2022-06-30,2021-06-30,CHAR_06_ROBBERY_EXTORTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NOT_STATED,QLD,defendant-count,person,7,observed,7,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R75C8,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,06 Robbery/extortion,Principal offence,2020–21,Not stated,Queensland
2022-06-30,2021-06-30,CHAR_06_ROBBERY_EXTORTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NOT_STATED,SA,defendant-count,person,10,observed,10,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R75C12,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,06 Robbery/extortion,Principal offence,2020–21,Not stated,South Australia
2022-06-30,2021-06-30,CHAR_06_ROBBERY_EXTORTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,TOTAL,NSW,defendant-count,person,1006,observed,1006,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R75C5,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,06 Robbery/extortion,Principal offence,2020–21,Total,New South Wales
2022-06-30,2021-06-30,CHAR_06_ROBBERY_EXTORTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,TOTAL,NT,defendant-count,person,86,observed,86,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R75C21,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,06 Robbery/extortion,Principal offence,2020–21,Total,Northern Territory
2022-06-30,2021-06-30,CHAR_06_ROBBERY_EXTORTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,TOTAL,QLD,defendant-count,person,1112,observed,1112,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R75C9,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,06 Robbery/extortion,Principal offence,2020–21,Total,Queensland
2022-06-30,2021-06-30,CHAR_06_ROBBERY_EXTORTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,TOTAL,SA,defendant-count,person,253,observed,253,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R75C13,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,06 Robbery/extortion,Principal offence,2020–21,Total,South Australia
2022-06-30,2021-06-30,CHAR_07_UNLAWFUL_ENTRY_WITH_INTENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,INDIGENOUS,NSW,defendant-count,person,828,observed,828,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R76C2,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,07 Unlawful entry with intent,Principal offence,2020–21,Aboriginal and Torres Strait Islander,New South Wales
2022-06-30,2021-06-30,CHAR_07_UNLAWFUL_ENTRY_WITH_INTENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,INDIGENOUS,NT,defendant-count,person,357,observed,357,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R76C18,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,07 Unlawful entry with intent,Principal offence,2020–21,Aboriginal and Torres Strait Islander,Northern Territory
2022-06-30,2021-06-30,CHAR_07_UNLAWFUL_ENTRY_WITH_INTENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,INDIGENOUS,QLD,defendant-count,person,2017,observed,2017,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R76C6,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,07 Unlawful entry with intent,Principal offence,2020–21,Aboriginal and Torres Strait Islander,Queensland
2022-06-30,2021-06-30,CHAR_07_UNLAWFUL_ENTRY_WITH_INTENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,INDIGENOUS,SA,defendant-count,person,367,observed,367,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R76C10,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,07 Unlawful entry with intent,Principal offence,2020–21,Aboriginal and Torres Strait Islander,South Australia
2022-06-30,2021-06-30,CHAR_07_UNLAWFUL_ENTRY_WITH_INTENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NON_INDIGENOUS,NSW,defendant-count,person,1387,observed,1387,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R76C3,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,07 Unlawful entry with intent,Principal offence,2020–21,Non-Indigenous,New South Wales
2022-06-30,2021-06-30,CHAR_07_UNLAWFUL_ENTRY_WITH_INTENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NON_INDIGENOUS,NT,defendant-count,person,16,observed,16,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R76C19,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,07 Unlawful entry with intent,Principal offence,2020–21,Non-Indigenous,Northern Territory
2022-06-30,2021-06-30,CHAR_07_UNLAWFUL_ENTRY_WITH_INTENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NON_INDIGENOUS,QLD,defendant-count,person,2874,observed,2874,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R76C7,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,07 Unlawful entry with intent,Principal offence,2020–21,Non-Indigenous,Queensland
2022-06-30,2021-06-30,CHAR_07_UNLAWFUL_ENTRY_WITH_INTENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NON_INDIGENOUS,SA,defendant-count,person,729,observed,729,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R76C11,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,07 Unlawful entry with intent,Principal offence,2020–21,Non-Indigenous,South Australia
2022-06-30,2021-06-30,CHAR_07_UNLAWFUL_ENTRY_WITH_INTENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NOT_STATED,NSW,defendant-count,person,115,observed,115,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R76C4,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,07 Unlawful entry with intent,Principal offence,2020–21,Not stated,New South Wales
2022-06-30,2021-06-30,CHAR_07_UNLAWFUL_ENTRY_WITH_INTENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NOT_STATED,NT,defendant-count,person,5,observed,5,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R76C20,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,07 Unlawful entry with intent,Principal offence,2020–21,Not stated,Northern Territory
2022-06-30,2021-06-30,CHAR_07_UNLAWFUL_ENTRY_WITH_INTENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NOT_STATED,QLD,defendant-count,person,38,observed,38,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R76C8,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,07 Unlawful entry with intent,Principal offence,2020–21,Not stated,Queensland
2022-06-30,2021-06-30,CHAR_07_UNLAWFUL_ENTRY_WITH_INTENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,NOT_STATED,SA,defendant-count,person,31,observed,31,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R76C12,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,07 Unlawful entry with intent,Principal offence,2020–21,Not stated,South Australia
2022-06-30,2021-06-30,CHAR_07_UNLAWFUL_ENTRY_WITH_INTENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,TOTAL,NSW,defendant-count,person,2335,observed,2335,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R76C5,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,07 Unlawful entry with intent,Principal offence,2020–21,Total,New South Wales
2022-06-30,2021-06-30,CHAR_07_UNLAWFUL_ENTRY_WITH_INTENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2021-06-30,TOTAL,NT,defendant-count,person,386,observed,386,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 13,R76C21,sha256:4d4301d1158c9d4def1c788dc13d84e744e10bbbfe530d2bf9207c2a02512150,criminal-courts-australia,sha256:c5be6b4d266f9e620035098ca3113d154f07ee92809bc14d9b1f112f19b3368e,tidy.table-family-acceptance/v1,sha256:00fe271c15c55540b332505dadcb09921dc0aa76b7b8fbea317643dc279aa8d8,sha256:83c93c3f80b2b6b03d66f24d088676a9bcc781144cf278752ef53eb2ddbbf442,sha256:7682c49358557445094bd8ed4abea9de03d6e379af15aba60ae6591cfee097af,human-authored/deterministic-map-v1,replay:sha256:4d62732a57d11aed4b63f6e3c675b67c4b52553ad6f26fda46aef95470fdad79,07 Unlawful entry with intent,Principal offence,2020–21,Total,Northern Territory
