publication_vintage_date,reference_date,principal_offence_id,age_group_id,jurisdiction_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_age_group,raw_jurisdiction,raw_statistic_basis
2025-06-30,2025-06-30,10_ILLICIT_DRUG_OFFENCES_5c8ebb12,YOUTH_OFFENDERS_985dc3ce,QUEENSLAND_8f0791ed,NUMBER_a081e07b,published-value,published-unit,1178,observed,1178,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 21,R54C5,sha256:b40085653bcaa9c20b1541bebe44da62afe2c9cd49df663c8c4a8f49a4b9d4b0,RecipeV01,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,sha256:4a00037319e9cb6cbc4b9d3a87b1384ec91d53d6008413cb3aa8f86e7a10bf69,recorded-crime-offenders,sha256:b7a4a23ae1614f5839b59bdc760e4ece10c61cde2f746277311915f87517bcce,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:1cff347862649e51648e286c195bac7d59f1e3da038ce1f407693d6f4e5861ba,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,10 Illicit drug offences,Youth offenders,Queensland,Number
2025-06-30,2025-06-30,10_ILLICIT_DRUG_OFFENCES_5c8ebb12,YOUTH_OFFENDERS_985dc3ce,QUEENSLAND_8f0791ed,OFFENDER_RATE_bf190e83,published-value,published-unit,202.6,observed,202.6,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 21,R54C10,sha256:b40085653bcaa9c20b1541bebe44da62afe2c9cd49df663c8c4a8f49a4b9d4b0,RecipeV01,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,sha256:4a00037319e9cb6cbc4b9d3a87b1384ec91d53d6008413cb3aa8f86e7a10bf69,recorded-crime-offenders,sha256:b7a4a23ae1614f5839b59bdc760e4ece10c61cde2f746277311915f87517bcce,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:1cff347862649e51648e286c195bac7d59f1e3da038ce1f407693d6f4e5861ba,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,10 Illicit drug offences,Youth offenders,Queensland,Offender rate(a)
2025-06-30,2025-06-30,10_ILLICIT_DRUG_OFFENCES_5c8ebb12,YOUTH_OFFENDERS_985dc3ce,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,275,observed,275,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 21,R72C5,sha256:b40085653bcaa9c20b1541bebe44da62afe2c9cd49df663c8c4a8f49a4b9d4b0,RecipeV01,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,sha256:4a00037319e9cb6cbc4b9d3a87b1384ec91d53d6008413cb3aa8f86e7a10bf69,recorded-crime-offenders,sha256:b7a4a23ae1614f5839b59bdc760e4ece10c61cde2f746277311915f87517bcce,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:1cff347862649e51648e286c195bac7d59f1e3da038ce1f407693d6f4e5861ba,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,10 Illicit drug offences(k),Youth offenders,South Australia,Number
2025-06-30,2025-06-30,10_ILLICIT_DRUG_OFFENCES_5c8ebb12,YOUTH_OFFENDERS_985dc3ce,SOUTH_AUSTRALIA_0abd141a,OFFENDER_RATE_bf190e83,published-value,published-unit,154.5,observed,154.5,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 21,R72C10,sha256:b40085653bcaa9c20b1541bebe44da62afe2c9cd49df663c8c4a8f49a4b9d4b0,RecipeV01,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,sha256:4a00037319e9cb6cbc4b9d3a87b1384ec91d53d6008413cb3aa8f86e7a10bf69,recorded-crime-offenders,sha256:b7a4a23ae1614f5839b59bdc760e4ece10c61cde2f746277311915f87517bcce,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:1cff347862649e51648e286c195bac7d59f1e3da038ce1f407693d6f4e5861ba,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,10 Illicit drug offences(k),Youth offenders,South Australia,Offender rate(a)
2025-06-30,2025-06-30,10_ILLICIT_DRUG_OFFENCES_5c8ebb12,YOUTH_OFFENDERS_985dc3ce,TASMANIA_412e51e6,NUMBER_a081e07b,published-value,published-unit,52,observed,52,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 21,R106C5,sha256:b40085653bcaa9c20b1541bebe44da62afe2c9cd49df663c8c4a8f49a4b9d4b0,RecipeV01,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,sha256:4a00037319e9cb6cbc4b9d3a87b1384ec91d53d6008413cb3aa8f86e7a10bf69,recorded-crime-offenders,sha256:b7a4a23ae1614f5839b59bdc760e4ece10c61cde2f746277311915f87517bcce,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:1cff347862649e51648e286c195bac7d59f1e3da038ce1f407693d6f4e5861ba,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,10 Illicit drug offences,Youth offenders,Tasmania,Number
2025-06-30,2025-06-30,10_ILLICIT_DRUG_OFFENCES_5c8ebb12,YOUTH_OFFENDERS_985dc3ce,TASMANIA_412e51e6,OFFENDER_RATE_bf190e83,published-value,published-unit,96.2,observed,96.2,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 21,R106C10,sha256:b40085653bcaa9c20b1541bebe44da62afe2c9cd49df663c8c4a8f49a4b9d4b0,RecipeV01,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,sha256:4a00037319e9cb6cbc4b9d3a87b1384ec91d53d6008413cb3aa8f86e7a10bf69,recorded-crime-offenders,sha256:b7a4a23ae1614f5839b59bdc760e4ece10c61cde2f746277311915f87517bcce,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:1cff347862649e51648e286c195bac7d59f1e3da038ce1f407693d6f4e5861ba,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,10 Illicit drug offences,Youth offenders,Tasmania,Offender rate(a)
2025-06-30,2025-06-30,10_ILLICIT_DRUG_OFFENCES_5c8ebb12,YOUTH_OFFENDERS_985dc3ce,VICTORIA_8abba993,NUMBER_a081e07b,published-value,published-unit,249,observed,249,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 21,R36C5,sha256:b40085653bcaa9c20b1541bebe44da62afe2c9cd49df663c8c4a8f49a4b9d4b0,RecipeV01,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,sha256:4a00037319e9cb6cbc4b9d3a87b1384ec91d53d6008413cb3aa8f86e7a10bf69,recorded-crime-offenders,sha256:b7a4a23ae1614f5839b59bdc760e4ece10c61cde2f746277311915f87517bcce,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:1cff347862649e51648e286c195bac7d59f1e3da038ce1f407693d6f4e5861ba,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,10 Illicit drug offences,Youth offenders,Victoria,Number
2025-06-30,2025-06-30,10_ILLICIT_DRUG_OFFENCES_5c8ebb12,YOUTH_OFFENDERS_985dc3ce,VICTORIA_8abba993,OFFENDER_RATE_bf190e83,published-value,published-unit,37.3,observed,37.3,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 21,R36C10,sha256:b40085653bcaa9c20b1541bebe44da62afe2c9cd49df663c8c4a8f49a4b9d4b0,RecipeV01,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,sha256:4a00037319e9cb6cbc4b9d3a87b1384ec91d53d6008413cb3aa8f86e7a10bf69,recorded-crime-offenders,sha256:b7a4a23ae1614f5839b59bdc760e4ece10c61cde2f746277311915f87517bcce,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:1cff347862649e51648e286c195bac7d59f1e3da038ce1f407693d6f4e5861ba,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,10 Illicit drug offences,Youth offenders,Victoria,Offender rate(a)
2025-06-30,2025-06-30,10_ILLICIT_DRUG_OFFENCES_5c8ebb12,YOUTH_OFFENDERS_985dc3ce,WESTERN_AUSTRALIA_74f6e5af,NUMBER_a081e07b,published-value,published-unit,300,observed,300,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 21,R89C5,sha256:b40085653bcaa9c20b1541bebe44da62afe2c9cd49df663c8c4a8f49a4b9d4b0,RecipeV01,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,sha256:4a00037319e9cb6cbc4b9d3a87b1384ec91d53d6008413cb3aa8f86e7a10bf69,recorded-crime-offenders,sha256:b7a4a23ae1614f5839b59bdc760e4ece10c61cde2f746277311915f87517bcce,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:1cff347862649e51648e286c195bac7d59f1e3da038ce1f407693d6f4e5861ba,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,10 Illicit drug offences,Youth offenders,Western Australia,Number
2025-06-30,2025-06-30,10_ILLICIT_DRUG_OFFENCES_5c8ebb12,YOUTH_OFFENDERS_985dc3ce,WESTERN_AUSTRALIA_74f6e5af,OFFENDER_RATE_bf190e83,published-value,published-unit,99.9,observed,99.9,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 21,R89C10,sha256:b40085653bcaa9c20b1541bebe44da62afe2c9cd49df663c8c4a8f49a4b9d4b0,RecipeV01,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,sha256:4a00037319e9cb6cbc4b9d3a87b1384ec91d53d6008413cb3aa8f86e7a10bf69,recorded-crime-offenders,sha256:b7a4a23ae1614f5839b59bdc760e4ece10c61cde2f746277311915f87517bcce,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:1cff347862649e51648e286c195bac7d59f1e3da038ce1f407693d6f4e5861ba,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,10 Illicit drug offences,Youth offenders,Western Australia,Offender rate(a)
2025-06-30,2025-06-30,11_WEAPONS_EXPLOSIVES_70c89162,10_11_YEARS_ee891258,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NUMBER_a081e07b,published-value,published-unit,,not_available,na,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 21,R141C2,sha256:b40085653bcaa9c20b1541bebe44da62afe2c9cd49df663c8c4a8f49a4b9d4b0,RecipeV01,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,sha256:4a00037319e9cb6cbc4b9d3a87b1384ec91d53d6008413cb3aa8f86e7a10bf69,recorded-crime-offenders,sha256:b7a4a23ae1614f5839b59bdc760e4ece10c61cde2f746277311915f87517bcce,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:1cff347862649e51648e286c195bac7d59f1e3da038ce1f407693d6f4e5861ba,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,11 Weapons/explosives,10–11 years,Australian Capital Territory(m),Number
2025-06-30,2025-06-30,11_WEAPONS_EXPLOSIVES_70c89162,10_11_YEARS_ee891258,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,OFFENDER_RATE_bf190e83,published-value,published-unit,,not_available,na,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 21,R141C7,sha256:b40085653bcaa9c20b1541bebe44da62afe2c9cd49df663c8c4a8f49a4b9d4b0,RecipeV01,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,sha256:4a00037319e9cb6cbc4b9d3a87b1384ec91d53d6008413cb3aa8f86e7a10bf69,recorded-crime-offenders,sha256:b7a4a23ae1614f5839b59bdc760e4ece10c61cde2f746277311915f87517bcce,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:1cff347862649e51648e286c195bac7d59f1e3da038ce1f407693d6f4e5861ba,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,11 Weapons/explosives,10–11 years,Australian Capital Territory(m),Offender rate(a)
2025-06-30,2025-06-30,11_WEAPONS_EXPLOSIVES_70c89162,10_11_YEARS_ee891258,NEW_SOUTH_WALES_92f089b8,NUMBER_a081e07b,published-value,published-unit,15,observed,15,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 21,R19C2,sha256:b40085653bcaa9c20b1541bebe44da62afe2c9cd49df663c8c4a8f49a4b9d4b0,RecipeV01,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,sha256:4a00037319e9cb6cbc4b9d3a87b1384ec91d53d6008413cb3aa8f86e7a10bf69,recorded-crime-offenders,sha256:b7a4a23ae1614f5839b59bdc760e4ece10c61cde2f746277311915f87517bcce,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:1cff347862649e51648e286c195bac7d59f1e3da038ce1f407693d6f4e5861ba,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,11 Weapons/explosives,10–11 years,New South Wales,Number
2025-06-30,2025-06-30,11_WEAPONS_EXPLOSIVES_70c89162,10_11_YEARS_ee891258,NEW_SOUTH_WALES_92f089b8,OFFENDER_RATE_bf190e83,published-value,published-unit,7.3,observed,7.3,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 21,R19C7,sha256:b40085653bcaa9c20b1541bebe44da62afe2c9cd49df663c8c4a8f49a4b9d4b0,RecipeV01,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,sha256:4a00037319e9cb6cbc4b9d3a87b1384ec91d53d6008413cb3aa8f86e7a10bf69,recorded-crime-offenders,sha256:b7a4a23ae1614f5839b59bdc760e4ece10c61cde2f746277311915f87517bcce,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:1cff347862649e51648e286c195bac7d59f1e3da038ce1f407693d6f4e5861ba,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,11 Weapons/explosives,10–11 years,New South Wales,Offender rate(a)
2025-06-30,2025-06-30,11_WEAPONS_EXPLOSIVES_70c89162,10_11_YEARS_ee891258,NORTHERN_TERRITORY_a1d418fe,NUMBER_a081e07b,published-value,published-unit,0,observed,0,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 21,R124C2,sha256:b40085653bcaa9c20b1541bebe44da62afe2c9cd49df663c8c4a8f49a4b9d4b0,RecipeV01,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,sha256:4a00037319e9cb6cbc4b9d3a87b1384ec91d53d6008413cb3aa8f86e7a10bf69,recorded-crime-offenders,sha256:b7a4a23ae1614f5839b59bdc760e4ece10c61cde2f746277311915f87517bcce,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:1cff347862649e51648e286c195bac7d59f1e3da038ce1f407693d6f4e5861ba,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,11 Weapons/explosives,10–11 years,Northern Territory(l),Number
2025-06-30,2025-06-30,11_WEAPONS_EXPLOSIVES_70c89162,10_11_YEARS_ee891258,NORTHERN_TERRITORY_a1d418fe,OFFENDER_RATE_bf190e83,published-value,published-unit,0,observed,0,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 21,R124C7,sha256:b40085653bcaa9c20b1541bebe44da62afe2c9cd49df663c8c4a8f49a4b9d4b0,RecipeV01,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,sha256:4a00037319e9cb6cbc4b9d3a87b1384ec91d53d6008413cb3aa8f86e7a10bf69,recorded-crime-offenders,sha256:b7a4a23ae1614f5839b59bdc760e4ece10c61cde2f746277311915f87517bcce,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:1cff347862649e51648e286c195bac7d59f1e3da038ce1f407693d6f4e5861ba,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,11 Weapons/explosives,10–11 years,Northern Territory(l),Offender rate(a)
2025-06-30,2025-06-30,11_WEAPONS_EXPLOSIVES_70c89162,10_11_YEARS_ee891258,QUEENSLAND_8f0791ed,NUMBER_a081e07b,published-value,published-unit,4,observed,4,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 21,R55C2,sha256:b40085653bcaa9c20b1541bebe44da62afe2c9cd49df663c8c4a8f49a4b9d4b0,RecipeV01,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,sha256:4a00037319e9cb6cbc4b9d3a87b1384ec91d53d6008413cb3aa8f86e7a10bf69,recorded-crime-offenders,sha256:b7a4a23ae1614f5839b59bdc760e4ece10c61cde2f746277311915f87517bcce,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:1cff347862649e51648e286c195bac7d59f1e3da038ce1f407693d6f4e5861ba,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,11 Weapons/explosives,10–11 years,Queensland,Number
2025-06-30,2025-06-30,11_WEAPONS_EXPLOSIVES_70c89162,10_11_YEARS_ee891258,QUEENSLAND_8f0791ed,OFFENDER_RATE_bf190e83,published-value,published-unit,2.8,observed,2.8,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 21,R55C7,sha256:b40085653bcaa9c20b1541bebe44da62afe2c9cd49df663c8c4a8f49a4b9d4b0,RecipeV01,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,sha256:4a00037319e9cb6cbc4b9d3a87b1384ec91d53d6008413cb3aa8f86e7a10bf69,recorded-crime-offenders,sha256:b7a4a23ae1614f5839b59bdc760e4ece10c61cde2f746277311915f87517bcce,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:1cff347862649e51648e286c195bac7d59f1e3da038ce1f407693d6f4e5861ba,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,11 Weapons/explosives,10–11 years,Queensland,Offender rate(a)
2025-06-30,2025-06-30,11_WEAPONS_EXPLOSIVES_70c89162,10_11_YEARS_ee891258,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,4,observed,4,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 21,R73C2,sha256:b40085653bcaa9c20b1541bebe44da62afe2c9cd49df663c8c4a8f49a4b9d4b0,RecipeV01,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,sha256:4a00037319e9cb6cbc4b9d3a87b1384ec91d53d6008413cb3aa8f86e7a10bf69,recorded-crime-offenders,sha256:b7a4a23ae1614f5839b59bdc760e4ece10c61cde2f746277311915f87517bcce,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:1cff347862649e51648e286c195bac7d59f1e3da038ce1f407693d6f4e5861ba,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,11 Weapons/explosives,10–11 years,South Australia,Number
2025-06-30,2025-06-30,11_WEAPONS_EXPLOSIVES_70c89162,10_11_YEARS_ee891258,SOUTH_AUSTRALIA_0abd141a,OFFENDER_RATE_bf190e83,published-value,published-unit,9.1,observed,9.1,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 21,R73C7,sha256:b40085653bcaa9c20b1541bebe44da62afe2c9cd49df663c8c4a8f49a4b9d4b0,RecipeV01,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,sha256:4a00037319e9cb6cbc4b9d3a87b1384ec91d53d6008413cb3aa8f86e7a10bf69,recorded-crime-offenders,sha256:b7a4a23ae1614f5839b59bdc760e4ece10c61cde2f746277311915f87517bcce,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:1cff347862649e51648e286c195bac7d59f1e3da038ce1f407693d6f4e5861ba,sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:a9867192aa553bfeb5cc0cf36f0c51ec3bc00f4c467c7f2402bccfb77cd13d77,11 Weapons/explosives,10–11 years,South Australia,Offender rate(a)
