reference_date,jurisdiction_id,most_serious_offence_id,sentence_statistic_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_most_serious_offence,raw_sentence_statistic
2023-06-30,WA,ANZSOC_05,MEAN,mean-years,year,2.4,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R84C3,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,05 Abduction/harassment,Mean (years)
2023-06-30,WA,ANZSOC_05,MEDIAN,median-years,year,1.1,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R84C4,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,05 Abduction/harassment,Median (years)
2023-06-30,WA,ANZSOC_06,COUNT,prisoner-count,person,350,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R85C2,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,06 Robbery/extortion,No.
2023-06-30,WA,ANZSOC_06,MEAN,mean-years,year,3.4,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R85C3,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,06 Robbery/extortion,Mean (years)
2023-06-30,WA,ANZSOC_06,MEDIAN,median-years,year,2.9,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R85C4,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,06 Robbery/extortion,Median (years)
2023-06-30,WA,ANZSOC_07,COUNT,prisoner-count,person,683,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R86C2,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,07 Unlawful entry with intent,No.
2023-06-30,WA,ANZSOC_07,MEAN,mean-years,year,2.1,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R86C3,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,07 Unlawful entry with intent,Mean (years)
2023-06-30,WA,ANZSOC_07,MEDIAN,median-years,year,1.7,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R86C4,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,07 Unlawful entry with intent,Median (years)
2023-06-30,WA,ANZSOC_08,COUNT,prisoner-count,person,82,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R87C2,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,08 Theft,No.
2023-06-30,WA,ANZSOC_08,MEAN,mean-years,year,1.6,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R87C3,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,08 Theft,Mean (years)
2023-06-30,WA,ANZSOC_08,MEDIAN,median-years,year,1.2,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R87C4,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,08 Theft,Median (years)
2023-06-30,WA,ANZSOC_09,COUNT,prisoner-count,person,51,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R88C2,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,09 Fraud/deception,No.
2023-06-30,WA,ANZSOC_09,MEAN,mean-years,year,1.9,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R88C3,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,09 Fraud/deception,Mean (years)
2023-06-30,WA,ANZSOC_09,MEDIAN,median-years,year,1.1,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R88C4,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,09 Fraud/deception,Median (years)
2023-06-30,WA,ANZSOC_10,COUNT,prisoner-count,person,781,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R89C2,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,10 Illicit drug offences,No.
2023-06-30,WA,ANZSOC_10,MEAN,mean-years,year,5.1,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R89C3,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,10 Illicit drug offences,Mean (years)
2023-06-30,WA,ANZSOC_10,MEDIAN,median-years,year,4,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R89C4,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,10 Illicit drug offences,Median (years)
2023-06-30,WA,ANZSOC_11,COUNT,prisoner-count,person,9,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R90C2,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,11 Weapons/explosives,No.
2023-06-30,WA,ANZSOC_11,MEAN,mean-years,year,1.4,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R90C3,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,11 Weapons/explosives,Mean (years)
2023-06-30,WA,ANZSOC_11,MEDIAN,median-years,year,1.2,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R90C4,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,11 Weapons/explosives,Median (years)
2023-06-30,WA,ANZSOC_12,COUNT,prisoner-count,person,63,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R91C2,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,12 Property damage and environmental pollution,No.
2023-06-30,WA,ANZSOC_12,MEAN,mean-years,year,2.8,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R91C3,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,12 Property damage and environmental pollution,Mean (years)
2023-06-30,WA,ANZSOC_12,MEDIAN,median-years,year,2.1,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R91C4,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,12 Property damage and environmental pollution,Median (years)
2023-06-30,WA,ANZSOC_13,COUNT,prisoner-count,person,17,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R92C2,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,13 Public order offences,No.
2023-06-30,WA,ANZSOC_13,MEAN,mean-years,year,2.9,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R92C3,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,13 Public order offences,Mean (years)
2023-06-30,WA,ANZSOC_13,MEDIAN,median-years,year,1.3,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R92C4,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,13 Public order offences,Median (years)
2023-06-30,WA,ANZSOC_14,COUNT,prisoner-count,person,76,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R93C2,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,14 Traffic and vehicle regulatory offences,No.
2023-06-30,WA,ANZSOC_14,MEAN,mean-years,year,0.6,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R93C3,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,14 Traffic and vehicle regulatory offences,Mean (years)
2023-06-30,WA,ANZSOC_14,MEDIAN,median-years,year,0.5,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R93C4,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,14 Traffic and vehicle regulatory offences,Median (years)
2023-06-30,WA,ANZSOC_15,COUNT,prisoner-count,person,97,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_25,R94C2,sha256:f0106f466e9a3036b053c602f05edbdfb905566db201ffce735e18ac2a937b2b,prisoners-in-australia,sha256:54322e5c3ff1465c7d7901e3697c1765fff9808c0c951e0fd77f24e0192339b9,tidy.table-family-acceptance/v1,sha256:625f84c2e4dd727f2081c13824defe68a8d9cd5e2cff3d5d780ad59158decdec,sha256:d11d8cd23608290ad5bd99e14fb39c16bcf6ecb74a1857d4ccec495f12affd1b,sha256:d324d7f4ef75292b9da45dcb70b1e1035f207fe4f67623026e30e5534c3c9596,openai-codex/gpt-5.6-sol,replay:sha256:bcedfe57d0217ef33686c2c60d3ff1c6f8533fc453afb9949a861823e9b5d6f9,WESTERN AUSTRALIA,15 Offences against justice,No.
