publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,sex_id,jurisdiction_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_sex,raw_jurisdiction,raw_statistic_basis
2022-06-30,2022-06-30,4_4b227777,TIMES_PROCEEDED_AGAINST_96334248,PERSONS_4d6dccab,TASMANIA_412e51e6,NUMBER_a081e07b,published-value,published-unit,30,observed,30,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 5,R124C4,sha256:bc29b7c9ab0194b50f69b15f67ca7f3476044a071be82b8372df06765b0cead0,TargetScopedRecipeV02,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,sha256:c53aeeb5aeb1e3670403dac8a63291b5d1668a9710908158fae7bc62ec3fb310,recorded-crime-offenders,sha256:6289154c02e7754eb44f51c47b32375b5ed6daa6fd0f1c63a8316fcda4c7b6c0,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:bda8ee959a672c3da33c5571e261a367ee2bea90eb1af32bfbdc9d37fca22631,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,4,Times proceeded against,Persons(c),Tasmania(f),Number
2022-06-30,2022-06-30,4_4b227777,TIMES_PROCEEDED_AGAINST_96334248,PERSONS_4d6dccab,TASMANIA_412e51e6,OFFENDER_RATE_bf190e83,published-value,published-unit,,suppressed,np,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 5,R124C7,sha256:bc29b7c9ab0194b50f69b15f67ca7f3476044a071be82b8372df06765b0cead0,TargetScopedRecipeV02,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,sha256:c53aeeb5aeb1e3670403dac8a63291b5d1668a9710908158fae7bc62ec3fb310,recorded-crime-offenders,sha256:6289154c02e7754eb44f51c47b32375b5ed6daa6fd0f1c63a8316fcda4c7b6c0,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:bda8ee959a672c3da33c5571e261a367ee2bea90eb1af32bfbdc9d37fca22631,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,4,Times proceeded against,Persons(c),Tasmania(f),Offender rate(b)
2022-06-30,2022-06-30,4_4b227777,TIMES_PROCEEDED_AGAINST_96334248,PERSONS_4d6dccab,VICTORIA_8abba993,NUMBER_a081e07b,published-value,published-unit,348,observed,348,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 5,R45C4,sha256:bc29b7c9ab0194b50f69b15f67ca7f3476044a071be82b8372df06765b0cead0,TargetScopedRecipeV02,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,sha256:c53aeeb5aeb1e3670403dac8a63291b5d1668a9710908158fae7bc62ec3fb310,recorded-crime-offenders,sha256:6289154c02e7754eb44f51c47b32375b5ed6daa6fd0f1c63a8316fcda4c7b6c0,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:bda8ee959a672c3da33c5571e261a367ee2bea90eb1af32bfbdc9d37fca22631,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,4,Times proceeded against,Persons(c),Victoria,Number
2022-06-30,2022-06-30,4_4b227777,TIMES_PROCEEDED_AGAINST_96334248,PERSONS_4d6dccab,VICTORIA_8abba993,OFFENDER_RATE_bf190e83,published-value,published-unit,,suppressed,np,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 5,R45C7,sha256:bc29b7c9ab0194b50f69b15f67ca7f3476044a071be82b8372df06765b0cead0,TargetScopedRecipeV02,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,sha256:c53aeeb5aeb1e3670403dac8a63291b5d1668a9710908158fae7bc62ec3fb310,recorded-crime-offenders,sha256:6289154c02e7754eb44f51c47b32375b5ed6daa6fd0f1c63a8316fcda4c7b6c0,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:bda8ee959a672c3da33c5571e261a367ee2bea90eb1af32bfbdc9d37fca22631,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,4,Times proceeded against,Persons(c),Victoria,Offender rate(b)
2022-06-30,2022-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,FEMALES_29864773,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NUMBER_a081e07b,published-value,published-unit,4,observed,4,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 5,R158C3,sha256:bc29b7c9ab0194b50f69b15f67ca7f3476044a071be82b8372df06765b0cead0,TargetScopedRecipeV02,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,sha256:c53aeeb5aeb1e3670403dac8a63291b5d1668a9710908158fae7bc62ec3fb310,recorded-crime-offenders,sha256:6289154c02e7754eb44f51c47b32375b5ed6daa6fd0f1c63a8316fcda4c7b6c0,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:bda8ee959a672c3da33c5571e261a367ee2bea90eb1af32bfbdc9d37fca22631,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,50–59 years,Age,Females,Australian Capital Territory,Number
2022-06-30,2022-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,FEMALES_29864773,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,OFFENDER_RATE_bf190e83,published-value,published-unit,15.7,observed,15.7,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 5,R158C6,sha256:bc29b7c9ab0194b50f69b15f67ca7f3476044a071be82b8372df06765b0cead0,TargetScopedRecipeV02,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,sha256:c53aeeb5aeb1e3670403dac8a63291b5d1668a9710908158fae7bc62ec3fb310,recorded-crime-offenders,sha256:6289154c02e7754eb44f51c47b32375b5ed6daa6fd0f1c63a8316fcda4c7b6c0,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:bda8ee959a672c3da33c5571e261a367ee2bea90eb1af32bfbdc9d37fca22631,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,50–59 years,Age,Females,Australian Capital Territory,Offender rate(b)
2022-06-30,2022-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,FEMALES_29864773,NEW_SOUTH_WALES_92f089b8,NUMBER_a081e07b,published-value,published-unit,693,observed,693,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 5,R13C3,sha256:bc29b7c9ab0194b50f69b15f67ca7f3476044a071be82b8372df06765b0cead0,TargetScopedRecipeV02,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,sha256:c53aeeb5aeb1e3670403dac8a63291b5d1668a9710908158fae7bc62ec3fb310,recorded-crime-offenders,sha256:6289154c02e7754eb44f51c47b32375b5ed6daa6fd0f1c63a8316fcda4c7b6c0,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:bda8ee959a672c3da33c5571e261a367ee2bea90eb1af32bfbdc9d37fca22631,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,50–59 years,Age,Females,New South Wales,Number
2022-06-30,2022-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,FEMALES_29864773,NEW_SOUTH_WALES_92f089b8,OFFENDER_RATE_bf190e83,published-value,published-unit,138.4,observed,138.4,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 5,R13C6,sha256:bc29b7c9ab0194b50f69b15f67ca7f3476044a071be82b8372df06765b0cead0,TargetScopedRecipeV02,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,sha256:c53aeeb5aeb1e3670403dac8a63291b5d1668a9710908158fae7bc62ec3fb310,recorded-crime-offenders,sha256:6289154c02e7754eb44f51c47b32375b5ed6daa6fd0f1c63a8316fcda4c7b6c0,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:bda8ee959a672c3da33c5571e261a367ee2bea90eb1af32bfbdc9d37fca22631,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,50–59 years,Age,Females,New South Wales,Offender rate(b)
2022-06-30,2022-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,FEMALES_29864773,NORTHERN_TERRITORY_a1d418fe,NUMBER_a081e07b,published-value,published-unit,34,observed,34,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 5,R136C3,sha256:bc29b7c9ab0194b50f69b15f67ca7f3476044a071be82b8372df06765b0cead0,TargetScopedRecipeV02,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,sha256:c53aeeb5aeb1e3670403dac8a63291b5d1668a9710908158fae7bc62ec3fb310,recorded-crime-offenders,sha256:6289154c02e7754eb44f51c47b32375b5ed6daa6fd0f1c63a8316fcda4c7b6c0,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:bda8ee959a672c3da33c5571e261a367ee2bea90eb1af32bfbdc9d37fca22631,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,50–59 years,Age,Females,Northern Territory,Number
2022-06-30,2022-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,FEMALES_29864773,NORTHERN_TERRITORY_a1d418fe,OFFENDER_RATE_bf190e83,published-value,published-unit,233.8,observed,233.8,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 5,R136C6,sha256:bc29b7c9ab0194b50f69b15f67ca7f3476044a071be82b8372df06765b0cead0,TargetScopedRecipeV02,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,sha256:c53aeeb5aeb1e3670403dac8a63291b5d1668a9710908158fae7bc62ec3fb310,recorded-crime-offenders,sha256:6289154c02e7754eb44f51c47b32375b5ed6daa6fd0f1c63a8316fcda4c7b6c0,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:bda8ee959a672c3da33c5571e261a367ee2bea90eb1af32bfbdc9d37fca22631,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,50–59 years,Age,Females,Northern Territory,Offender rate(b)
2022-06-30,2022-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,FEMALES_29864773,QUEENSLAND_8f0791ed,NUMBER_a081e07b,published-value,published-unit,252,observed,252,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 5,R57C3,sha256:bc29b7c9ab0194b50f69b15f67ca7f3476044a071be82b8372df06765b0cead0,TargetScopedRecipeV02,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,sha256:c53aeeb5aeb1e3670403dac8a63291b5d1668a9710908158fae7bc62ec3fb310,recorded-crime-offenders,sha256:6289154c02e7754eb44f51c47b32375b5ed6daa6fd0f1c63a8316fcda4c7b6c0,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:bda8ee959a672c3da33c5571e261a367ee2bea90eb1af32bfbdc9d37fca22631,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,50–59 years,Age,Females,Queensland,Number
2022-06-30,2022-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,FEMALES_29864773,QUEENSLAND_8f0791ed,OFFENDER_RATE_bf190e83,published-value,published-unit,75.1,observed,75.1,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 5,R57C6,sha256:bc29b7c9ab0194b50f69b15f67ca7f3476044a071be82b8372df06765b0cead0,TargetScopedRecipeV02,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,sha256:c53aeeb5aeb1e3670403dac8a63291b5d1668a9710908158fae7bc62ec3fb310,recorded-crime-offenders,sha256:6289154c02e7754eb44f51c47b32375b5ed6daa6fd0f1c63a8316fcda4c7b6c0,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:bda8ee959a672c3da33c5571e261a367ee2bea90eb1af32bfbdc9d37fca22631,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,50–59 years,Age,Females,Queensland,Offender rate(b)
2022-06-30,2022-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,FEMALES_29864773,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,56,observed,56,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 5,R79C3,sha256:bc29b7c9ab0194b50f69b15f67ca7f3476044a071be82b8372df06765b0cead0,TargetScopedRecipeV02,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,sha256:c53aeeb5aeb1e3670403dac8a63291b5d1668a9710908158fae7bc62ec3fb310,recorded-crime-offenders,sha256:6289154c02e7754eb44f51c47b32375b5ed6daa6fd0f1c63a8316fcda4c7b6c0,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:bda8ee959a672c3da33c5571e261a367ee2bea90eb1af32bfbdc9d37fca22631,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,50–59 years,Age,Females,South Australia,Number
2022-06-30,2022-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,FEMALES_29864773,SOUTH_AUSTRALIA_0abd141a,OFFENDER_RATE_bf190e83,published-value,published-unit,47.9,observed,47.9,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 5,R79C6,sha256:bc29b7c9ab0194b50f69b15f67ca7f3476044a071be82b8372df06765b0cead0,TargetScopedRecipeV02,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,sha256:c53aeeb5aeb1e3670403dac8a63291b5d1668a9710908158fae7bc62ec3fb310,recorded-crime-offenders,sha256:6289154c02e7754eb44f51c47b32375b5ed6daa6fd0f1c63a8316fcda4c7b6c0,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:bda8ee959a672c3da33c5571e261a367ee2bea90eb1af32bfbdc9d37fca22631,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,50–59 years,Age,Females,South Australia,Offender rate(b)
2022-06-30,2022-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,FEMALES_29864773,TASMANIA_412e51e6,NUMBER_a081e07b,published-value,published-unit,15,observed,15,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 5,R114C3,sha256:bc29b7c9ab0194b50f69b15f67ca7f3476044a071be82b8372df06765b0cead0,TargetScopedRecipeV02,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,sha256:c53aeeb5aeb1e3670403dac8a63291b5d1668a9710908158fae7bc62ec3fb310,recorded-crime-offenders,sha256:6289154c02e7754eb44f51c47b32375b5ed6daa6fd0f1c63a8316fcda4c7b6c0,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:bda8ee959a672c3da33c5571e261a367ee2bea90eb1af32bfbdc9d37fca22631,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,50–59 years,Age,Females,Tasmania(f),Number
2022-06-30,2022-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,FEMALES_29864773,TASMANIA_412e51e6,OFFENDER_RATE_bf190e83,published-value,published-unit,39.6,observed,39.6,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 5,R114C6,sha256:bc29b7c9ab0194b50f69b15f67ca7f3476044a071be82b8372df06765b0cead0,TargetScopedRecipeV02,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,sha256:c53aeeb5aeb1e3670403dac8a63291b5d1668a9710908158fae7bc62ec3fb310,recorded-crime-offenders,sha256:6289154c02e7754eb44f51c47b32375b5ed6daa6fd0f1c63a8316fcda4c7b6c0,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:bda8ee959a672c3da33c5571e261a367ee2bea90eb1af32bfbdc9d37fca22631,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,50–59 years,Age,Females,Tasmania(f),Offender rate(b)
2022-06-30,2022-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,FEMALES_29864773,VICTORIA_8abba993,NUMBER_a081e07b,published-value,published-unit,288,observed,288,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 5,R35C3,sha256:bc29b7c9ab0194b50f69b15f67ca7f3476044a071be82b8372df06765b0cead0,TargetScopedRecipeV02,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,sha256:c53aeeb5aeb1e3670403dac8a63291b5d1668a9710908158fae7bc62ec3fb310,recorded-crime-offenders,sha256:6289154c02e7754eb44f51c47b32375b5ed6daa6fd0f1c63a8316fcda4c7b6c0,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:bda8ee959a672c3da33c5571e261a367ee2bea90eb1af32bfbdc9d37fca22631,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,50–59 years,Age,Females,Victoria,Number
2022-06-30,2022-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,FEMALES_29864773,VICTORIA_8abba993,OFFENDER_RATE_bf190e83,published-value,published-unit,70.7,observed,70.7,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 5,R35C6,sha256:bc29b7c9ab0194b50f69b15f67ca7f3476044a071be82b8372df06765b0cead0,TargetScopedRecipeV02,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,sha256:c53aeeb5aeb1e3670403dac8a63291b5d1668a9710908158fae7bc62ec3fb310,recorded-crime-offenders,sha256:6289154c02e7754eb44f51c47b32375b5ed6daa6fd0f1c63a8316fcda4c7b6c0,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:bda8ee959a672c3da33c5571e261a367ee2bea90eb1af32bfbdc9d37fca22631,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,50–59 years,Age,Females,Victoria,Offender rate(b)
2022-06-30,2022-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,FEMALES_29864773,WESTERN_AUSTRALIA_74f6e5af,NUMBER_a081e07b,published-value,published-unit,96,observed,96,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 5,R101C3,sha256:bc29b7c9ab0194b50f69b15f67ca7f3476044a071be82b8372df06765b0cead0,TargetScopedRecipeV02,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,sha256:c53aeeb5aeb1e3670403dac8a63291b5d1668a9710908158fae7bc62ec3fb310,recorded-crime-offenders,sha256:6289154c02e7754eb44f51c47b32375b5ed6daa6fd0f1c63a8316fcda4c7b6c0,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:bda8ee959a672c3da33c5571e261a367ee2bea90eb1af32bfbdc9d37fca22631,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,50–59 years,Age,Females,Western Australia(e),Number
2022-06-30,2022-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,FEMALES_29864773,WESTERN_AUSTRALIA_74f6e5af,OFFENDER_RATE_bf190e83,published-value,published-unit,55.5,observed,55.5,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 5,R101C6,sha256:bc29b7c9ab0194b50f69b15f67ca7f3476044a071be82b8372df06765b0cead0,TargetScopedRecipeV02,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,sha256:c53aeeb5aeb1e3670403dac8a63291b5d1668a9710908158fae7bc62ec3fb310,recorded-crime-offenders,sha256:6289154c02e7754eb44f51c47b32375b5ed6daa6fd0f1c63a8316fcda4c7b6c0,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:bda8ee959a672c3da33c5571e261a367ee2bea90eb1af32bfbdc9d37fca22631,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,50–59 years,Age,Females,Western Australia(e),Offender rate(b)
2022-06-30,2022-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,MALES_66d5f994,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NUMBER_a081e07b,published-value,published-unit,32,observed,32,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 5,R158C2,sha256:bc29b7c9ab0194b50f69b15f67ca7f3476044a071be82b8372df06765b0cead0,TargetScopedRecipeV02,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,sha256:c53aeeb5aeb1e3670403dac8a63291b5d1668a9710908158fae7bc62ec3fb310,recorded-crime-offenders,sha256:6289154c02e7754eb44f51c47b32375b5ed6daa6fd0f1c63a8316fcda4c7b6c0,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:bda8ee959a672c3da33c5571e261a367ee2bea90eb1af32bfbdc9d37fca22631,sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:3b9c923683ece9a8230b342b34d0c779712e3febb477c8b185f55d8fc7e2316a,50–59 years,Age,Males,Australian Capital Territory,Number
