reference_date,principal_offence_id,principal_offence_anzsoc_2011_id,jurisdiction_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_principal_offence_anzsoc_2011,raw_jurisdiction
2025-06-30,01_HOMICIDE_2ad35483,04_DANGEROUS_NEGLIGENT_ACTS_e20f5885,WESTERN_AUSTRALIA_74f6e5af,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 5,R64C5,sha256:3db7a2b59232aa66a94a177714806a3d067edc039bc7ce1b5dd71e60667e6801,prisoners-in-australia,sha256:b9d4c50facd43288375e2aea456076f7576214f1e0a8aa337e3401b19e17716c,tidy.table-family-acceptance/v2,sha256:f72407f2af6d9beeada0964407dc1df1ad3df7016f2b7e59ff3670717c7d9fb0,sha256:ae22226a55d6e18814e3ad848bf143f7214f92752c2078481279df205d77507a,sha256:b5d899bee496e6c386651c8f80396f44c56eeb392925f0371dd604d43799a29e,human-authored/deterministic-geometry-v1,replay:sha256:5c1f476fd0cfb4b665dd445ad0855a30c4449568d29b4200c2463549e228a81a,01 Homicide,04 Dangerous/ negligent acts,Western Australia
2025-06-30,01_HOMICIDE_2ad35483,05_ABDUCTION_HARASSMENT_cc01aad8,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 5,R121C6,sha256:3db7a2b59232aa66a94a177714806a3d067edc039bc7ce1b5dd71e60667e6801,prisoners-in-australia,sha256:b9d4c50facd43288375e2aea456076f7576214f1e0a8aa337e3401b19e17716c,tidy.table-family-acceptance/v2,sha256:f72407f2af6d9beeada0964407dc1df1ad3df7016f2b7e59ff3670717c7d9fb0,sha256:ae22226a55d6e18814e3ad848bf143f7214f92752c2078481279df205d77507a,sha256:b5d899bee496e6c386651c8f80396f44c56eeb392925f0371dd604d43799a29e,human-authored/deterministic-geometry-v1,replay:sha256:5c1f476fd0cfb4b665dd445ad0855a30c4449568d29b4200c2463549e228a81a,01 Homicide,05 Abduction/ harassment,Australian Capital Territory
2025-06-30,01_HOMICIDE_2ad35483,05_ABDUCTION_HARASSMENT_cc01aad8,NEW_SOUTH_WALES_92f089b8,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 5,R7C6,sha256:3db7a2b59232aa66a94a177714806a3d067edc039bc7ce1b5dd71e60667e6801,prisoners-in-australia,sha256:b9d4c50facd43288375e2aea456076f7576214f1e0a8aa337e3401b19e17716c,tidy.table-family-acceptance/v2,sha256:f72407f2af6d9beeada0964407dc1df1ad3df7016f2b7e59ff3670717c7d9fb0,sha256:ae22226a55d6e18814e3ad848bf143f7214f92752c2078481279df205d77507a,sha256:b5d899bee496e6c386651c8f80396f44c56eeb392925f0371dd604d43799a29e,human-authored/deterministic-geometry-v1,replay:sha256:5c1f476fd0cfb4b665dd445ad0855a30c4449568d29b4200c2463549e228a81a,01 Homicide,05 Abduction/ harassment,New South Wales
2025-06-30,01_HOMICIDE_2ad35483,05_ABDUCTION_HARASSMENT_cc01aad8,NORTHERN_TERRITORY_a1d418fe,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 5,R102C6,sha256:3db7a2b59232aa66a94a177714806a3d067edc039bc7ce1b5dd71e60667e6801,prisoners-in-australia,sha256:b9d4c50facd43288375e2aea456076f7576214f1e0a8aa337e3401b19e17716c,tidy.table-family-acceptance/v2,sha256:f72407f2af6d9beeada0964407dc1df1ad3df7016f2b7e59ff3670717c7d9fb0,sha256:ae22226a55d6e18814e3ad848bf143f7214f92752c2078481279df205d77507a,sha256:b5d899bee496e6c386651c8f80396f44c56eeb392925f0371dd604d43799a29e,human-authored/deterministic-geometry-v1,replay:sha256:5c1f476fd0cfb4b665dd445ad0855a30c4449568d29b4200c2463549e228a81a,01 Homicide,05 Abduction/ harassment,Northern Territory
2025-06-30,01_HOMICIDE_2ad35483,05_ABDUCTION_HARASSMENT_cc01aad8,QUEENSLAND_8f0791ed,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 5,R26C6,sha256:3db7a2b59232aa66a94a177714806a3d067edc039bc7ce1b5dd71e60667e6801,prisoners-in-australia,sha256:b9d4c50facd43288375e2aea456076f7576214f1e0a8aa337e3401b19e17716c,tidy.table-family-acceptance/v2,sha256:f72407f2af6d9beeada0964407dc1df1ad3df7016f2b7e59ff3670717c7d9fb0,sha256:ae22226a55d6e18814e3ad848bf143f7214f92752c2078481279df205d77507a,sha256:b5d899bee496e6c386651c8f80396f44c56eeb392925f0371dd604d43799a29e,human-authored/deterministic-geometry-v1,replay:sha256:5c1f476fd0cfb4b665dd445ad0855a30c4449568d29b4200c2463549e228a81a,01 Homicide,05 Abduction/ harassment,Queensland
2025-06-30,01_HOMICIDE_2ad35483,05_ABDUCTION_HARASSMENT_cc01aad8,SOUTH_AUSTRALIA_0abd141a,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 5,R45C6,sha256:3db7a2b59232aa66a94a177714806a3d067edc039bc7ce1b5dd71e60667e6801,prisoners-in-australia,sha256:b9d4c50facd43288375e2aea456076f7576214f1e0a8aa337e3401b19e17716c,tidy.table-family-acceptance/v2,sha256:f72407f2af6d9beeada0964407dc1df1ad3df7016f2b7e59ff3670717c7d9fb0,sha256:ae22226a55d6e18814e3ad848bf143f7214f92752c2078481279df205d77507a,sha256:b5d899bee496e6c386651c8f80396f44c56eeb392925f0371dd604d43799a29e,human-authored/deterministic-geometry-v1,replay:sha256:5c1f476fd0cfb4b665dd445ad0855a30c4449568d29b4200c2463549e228a81a,01 Homicide,05 Abduction/ harassment,South Australia
2025-06-30,01_HOMICIDE_2ad35483,05_ABDUCTION_HARASSMENT_cc01aad8,TASMANIA_412e51e6,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 5,R83C6,sha256:3db7a2b59232aa66a94a177714806a3d067edc039bc7ce1b5dd71e60667e6801,prisoners-in-australia,sha256:b9d4c50facd43288375e2aea456076f7576214f1e0a8aa337e3401b19e17716c,tidy.table-family-acceptance/v2,sha256:f72407f2af6d9beeada0964407dc1df1ad3df7016f2b7e59ff3670717c7d9fb0,sha256:ae22226a55d6e18814e3ad848bf143f7214f92752c2078481279df205d77507a,sha256:b5d899bee496e6c386651c8f80396f44c56eeb392925f0371dd604d43799a29e,human-authored/deterministic-geometry-v1,replay:sha256:5c1f476fd0cfb4b665dd445ad0855a30c4449568d29b4200c2463549e228a81a,01 Homicide,05 Abduction/ harassment,Tasmania
2025-06-30,01_HOMICIDE_2ad35483,05_ABDUCTION_HARASSMENT_cc01aad8,WESTERN_AUSTRALIA_74f6e5af,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 5,R64C6,sha256:3db7a2b59232aa66a94a177714806a3d067edc039bc7ce1b5dd71e60667e6801,prisoners-in-australia,sha256:b9d4c50facd43288375e2aea456076f7576214f1e0a8aa337e3401b19e17716c,tidy.table-family-acceptance/v2,sha256:f72407f2af6d9beeada0964407dc1df1ad3df7016f2b7e59ff3670717c7d9fb0,sha256:ae22226a55d6e18814e3ad848bf143f7214f92752c2078481279df205d77507a,sha256:b5d899bee496e6c386651c8f80396f44c56eeb392925f0371dd604d43799a29e,human-authored/deterministic-geometry-v1,replay:sha256:5c1f476fd0cfb4b665dd445ad0855a30c4449568d29b4200c2463549e228a81a,01 Homicide,05 Abduction/ harassment,Western Australia
2025-06-30,01_HOMICIDE_2ad35483,06_ROBBERY_EXTORTION_5edb0492,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 5,R121C7,sha256:3db7a2b59232aa66a94a177714806a3d067edc039bc7ce1b5dd71e60667e6801,prisoners-in-australia,sha256:b9d4c50facd43288375e2aea456076f7576214f1e0a8aa337e3401b19e17716c,tidy.table-family-acceptance/v2,sha256:f72407f2af6d9beeada0964407dc1df1ad3df7016f2b7e59ff3670717c7d9fb0,sha256:ae22226a55d6e18814e3ad848bf143f7214f92752c2078481279df205d77507a,sha256:b5d899bee496e6c386651c8f80396f44c56eeb392925f0371dd604d43799a29e,human-authored/deterministic-geometry-v1,replay:sha256:5c1f476fd0cfb4b665dd445ad0855a30c4449568d29b4200c2463549e228a81a,01 Homicide,06 Robbery/ extortion,Australian Capital Territory
2025-06-30,01_HOMICIDE_2ad35483,06_ROBBERY_EXTORTION_5edb0492,NEW_SOUTH_WALES_92f089b8,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 5,R7C7,sha256:3db7a2b59232aa66a94a177714806a3d067edc039bc7ce1b5dd71e60667e6801,prisoners-in-australia,sha256:b9d4c50facd43288375e2aea456076f7576214f1e0a8aa337e3401b19e17716c,tidy.table-family-acceptance/v2,sha256:f72407f2af6d9beeada0964407dc1df1ad3df7016f2b7e59ff3670717c7d9fb0,sha256:ae22226a55d6e18814e3ad848bf143f7214f92752c2078481279df205d77507a,sha256:b5d899bee496e6c386651c8f80396f44c56eeb392925f0371dd604d43799a29e,human-authored/deterministic-geometry-v1,replay:sha256:5c1f476fd0cfb4b665dd445ad0855a30c4449568d29b4200c2463549e228a81a,01 Homicide,06 Robbery/ extortion,New South Wales
2025-06-30,01_HOMICIDE_2ad35483,06_ROBBERY_EXTORTION_5edb0492,NORTHERN_TERRITORY_a1d418fe,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 5,R102C7,sha256:3db7a2b59232aa66a94a177714806a3d067edc039bc7ce1b5dd71e60667e6801,prisoners-in-australia,sha256:b9d4c50facd43288375e2aea456076f7576214f1e0a8aa337e3401b19e17716c,tidy.table-family-acceptance/v2,sha256:f72407f2af6d9beeada0964407dc1df1ad3df7016f2b7e59ff3670717c7d9fb0,sha256:ae22226a55d6e18814e3ad848bf143f7214f92752c2078481279df205d77507a,sha256:b5d899bee496e6c386651c8f80396f44c56eeb392925f0371dd604d43799a29e,human-authored/deterministic-geometry-v1,replay:sha256:5c1f476fd0cfb4b665dd445ad0855a30c4449568d29b4200c2463549e228a81a,01 Homicide,06 Robbery/ extortion,Northern Territory
2025-06-30,01_HOMICIDE_2ad35483,06_ROBBERY_EXTORTION_5edb0492,QUEENSLAND_8f0791ed,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 5,R26C7,sha256:3db7a2b59232aa66a94a177714806a3d067edc039bc7ce1b5dd71e60667e6801,prisoners-in-australia,sha256:b9d4c50facd43288375e2aea456076f7576214f1e0a8aa337e3401b19e17716c,tidy.table-family-acceptance/v2,sha256:f72407f2af6d9beeada0964407dc1df1ad3df7016f2b7e59ff3670717c7d9fb0,sha256:ae22226a55d6e18814e3ad848bf143f7214f92752c2078481279df205d77507a,sha256:b5d899bee496e6c386651c8f80396f44c56eeb392925f0371dd604d43799a29e,human-authored/deterministic-geometry-v1,replay:sha256:5c1f476fd0cfb4b665dd445ad0855a30c4449568d29b4200c2463549e228a81a,01 Homicide,06 Robbery/ extortion,Queensland
2025-06-30,01_HOMICIDE_2ad35483,06_ROBBERY_EXTORTION_5edb0492,SOUTH_AUSTRALIA_0abd141a,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 5,R45C7,sha256:3db7a2b59232aa66a94a177714806a3d067edc039bc7ce1b5dd71e60667e6801,prisoners-in-australia,sha256:b9d4c50facd43288375e2aea456076f7576214f1e0a8aa337e3401b19e17716c,tidy.table-family-acceptance/v2,sha256:f72407f2af6d9beeada0964407dc1df1ad3df7016f2b7e59ff3670717c7d9fb0,sha256:ae22226a55d6e18814e3ad848bf143f7214f92752c2078481279df205d77507a,sha256:b5d899bee496e6c386651c8f80396f44c56eeb392925f0371dd604d43799a29e,human-authored/deterministic-geometry-v1,replay:sha256:5c1f476fd0cfb4b665dd445ad0855a30c4449568d29b4200c2463549e228a81a,01 Homicide,06 Robbery/ extortion,South Australia
2025-06-30,01_HOMICIDE_2ad35483,06_ROBBERY_EXTORTION_5edb0492,TASMANIA_412e51e6,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 5,R83C7,sha256:3db7a2b59232aa66a94a177714806a3d067edc039bc7ce1b5dd71e60667e6801,prisoners-in-australia,sha256:b9d4c50facd43288375e2aea456076f7576214f1e0a8aa337e3401b19e17716c,tidy.table-family-acceptance/v2,sha256:f72407f2af6d9beeada0964407dc1df1ad3df7016f2b7e59ff3670717c7d9fb0,sha256:ae22226a55d6e18814e3ad848bf143f7214f92752c2078481279df205d77507a,sha256:b5d899bee496e6c386651c8f80396f44c56eeb392925f0371dd604d43799a29e,human-authored/deterministic-geometry-v1,replay:sha256:5c1f476fd0cfb4b665dd445ad0855a30c4449568d29b4200c2463549e228a81a,01 Homicide,06 Robbery/ extortion,Tasmania
2025-06-30,01_HOMICIDE_2ad35483,06_ROBBERY_EXTORTION_5edb0492,WESTERN_AUSTRALIA_74f6e5af,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 5,R64C7,sha256:3db7a2b59232aa66a94a177714806a3d067edc039bc7ce1b5dd71e60667e6801,prisoners-in-australia,sha256:b9d4c50facd43288375e2aea456076f7576214f1e0a8aa337e3401b19e17716c,tidy.table-family-acceptance/v2,sha256:f72407f2af6d9beeada0964407dc1df1ad3df7016f2b7e59ff3670717c7d9fb0,sha256:ae22226a55d6e18814e3ad848bf143f7214f92752c2078481279df205d77507a,sha256:b5d899bee496e6c386651c8f80396f44c56eeb392925f0371dd604d43799a29e,human-authored/deterministic-geometry-v1,replay:sha256:5c1f476fd0cfb4b665dd445ad0855a30c4449568d29b4200c2463549e228a81a,01 Homicide,06 Robbery/ extortion,Western Australia
2025-06-30,01_HOMICIDE_2ad35483,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 5,R121C8,sha256:3db7a2b59232aa66a94a177714806a3d067edc039bc7ce1b5dd71e60667e6801,prisoners-in-australia,sha256:b9d4c50facd43288375e2aea456076f7576214f1e0a8aa337e3401b19e17716c,tidy.table-family-acceptance/v2,sha256:f72407f2af6d9beeada0964407dc1df1ad3df7016f2b7e59ff3670717c7d9fb0,sha256:ae22226a55d6e18814e3ad848bf143f7214f92752c2078481279df205d77507a,sha256:b5d899bee496e6c386651c8f80396f44c56eeb392925f0371dd604d43799a29e,human-authored/deterministic-geometry-v1,replay:sha256:5c1f476fd0cfb4b665dd445ad0855a30c4449568d29b4200c2463549e228a81a,01 Homicide,07 Unlawful entry with intent,Australian Capital Territory
2025-06-30,01_HOMICIDE_2ad35483,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,NEW_SOUTH_WALES_92f089b8,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 5,R7C8,sha256:3db7a2b59232aa66a94a177714806a3d067edc039bc7ce1b5dd71e60667e6801,prisoners-in-australia,sha256:b9d4c50facd43288375e2aea456076f7576214f1e0a8aa337e3401b19e17716c,tidy.table-family-acceptance/v2,sha256:f72407f2af6d9beeada0964407dc1df1ad3df7016f2b7e59ff3670717c7d9fb0,sha256:ae22226a55d6e18814e3ad848bf143f7214f92752c2078481279df205d77507a,sha256:b5d899bee496e6c386651c8f80396f44c56eeb392925f0371dd604d43799a29e,human-authored/deterministic-geometry-v1,replay:sha256:5c1f476fd0cfb4b665dd445ad0855a30c4449568d29b4200c2463549e228a81a,01 Homicide,07 Unlawful entry with intent,New South Wales
2025-06-30,01_HOMICIDE_2ad35483,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,NORTHERN_TERRITORY_a1d418fe,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 5,R102C8,sha256:3db7a2b59232aa66a94a177714806a3d067edc039bc7ce1b5dd71e60667e6801,prisoners-in-australia,sha256:b9d4c50facd43288375e2aea456076f7576214f1e0a8aa337e3401b19e17716c,tidy.table-family-acceptance/v2,sha256:f72407f2af6d9beeada0964407dc1df1ad3df7016f2b7e59ff3670717c7d9fb0,sha256:ae22226a55d6e18814e3ad848bf143f7214f92752c2078481279df205d77507a,sha256:b5d899bee496e6c386651c8f80396f44c56eeb392925f0371dd604d43799a29e,human-authored/deterministic-geometry-v1,replay:sha256:5c1f476fd0cfb4b665dd445ad0855a30c4449568d29b4200c2463549e228a81a,01 Homicide,07 Unlawful entry with intent,Northern Territory
2025-06-30,01_HOMICIDE_2ad35483,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,QUEENSLAND_8f0791ed,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 5,R26C8,sha256:3db7a2b59232aa66a94a177714806a3d067edc039bc7ce1b5dd71e60667e6801,prisoners-in-australia,sha256:b9d4c50facd43288375e2aea456076f7576214f1e0a8aa337e3401b19e17716c,tidy.table-family-acceptance/v2,sha256:f72407f2af6d9beeada0964407dc1df1ad3df7016f2b7e59ff3670717c7d9fb0,sha256:ae22226a55d6e18814e3ad848bf143f7214f92752c2078481279df205d77507a,sha256:b5d899bee496e6c386651c8f80396f44c56eeb392925f0371dd604d43799a29e,human-authored/deterministic-geometry-v1,replay:sha256:5c1f476fd0cfb4b665dd445ad0855a30c4449568d29b4200c2463549e228a81a,01 Homicide,07 Unlawful entry with intent,Queensland
2025-06-30,01_HOMICIDE_2ad35483,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,SOUTH_AUSTRALIA_0abd141a,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 5,R45C8,sha256:3db7a2b59232aa66a94a177714806a3d067edc039bc7ce1b5dd71e60667e6801,prisoners-in-australia,sha256:b9d4c50facd43288375e2aea456076f7576214f1e0a8aa337e3401b19e17716c,tidy.table-family-acceptance/v2,sha256:f72407f2af6d9beeada0964407dc1df1ad3df7016f2b7e59ff3670717c7d9fb0,sha256:ae22226a55d6e18814e3ad848bf143f7214f92752c2078481279df205d77507a,sha256:b5d899bee496e6c386651c8f80396f44c56eeb392925f0371dd604d43799a29e,human-authored/deterministic-geometry-v1,replay:sha256:5c1f476fd0cfb4b665dd445ad0855a30c4449568d29b4200c2463549e228a81a,01 Homicide,07 Unlawful entry with intent,South Australia
2025-06-30,01_HOMICIDE_2ad35483,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,TASMANIA_412e51e6,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 5,R83C8,sha256:3db7a2b59232aa66a94a177714806a3d067edc039bc7ce1b5dd71e60667e6801,prisoners-in-australia,sha256:b9d4c50facd43288375e2aea456076f7576214f1e0a8aa337e3401b19e17716c,tidy.table-family-acceptance/v2,sha256:f72407f2af6d9beeada0964407dc1df1ad3df7016f2b7e59ff3670717c7d9fb0,sha256:ae22226a55d6e18814e3ad848bf143f7214f92752c2078481279df205d77507a,sha256:b5d899bee496e6c386651c8f80396f44c56eeb392925f0371dd604d43799a29e,human-authored/deterministic-geometry-v1,replay:sha256:5c1f476fd0cfb4b665dd445ad0855a30c4449568d29b4200c2463549e228a81a,01 Homicide,07 Unlawful entry with intent,Tasmania
2025-06-30,01_HOMICIDE_2ad35483,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,WESTERN_AUSTRALIA_74f6e5af,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 5,R64C8,sha256:3db7a2b59232aa66a94a177714806a3d067edc039bc7ce1b5dd71e60667e6801,prisoners-in-australia,sha256:b9d4c50facd43288375e2aea456076f7576214f1e0a8aa337e3401b19e17716c,tidy.table-family-acceptance/v2,sha256:f72407f2af6d9beeada0964407dc1df1ad3df7016f2b7e59ff3670717c7d9fb0,sha256:ae22226a55d6e18814e3ad848bf143f7214f92752c2078481279df205d77507a,sha256:b5d899bee496e6c386651c8f80396f44c56eeb392925f0371dd604d43799a29e,human-authored/deterministic-geometry-v1,replay:sha256:5c1f476fd0cfb4b665dd445ad0855a30c4449568d29b4200c2463549e228a81a,01 Homicide,07 Unlawful entry with intent,Western Australia
2025-06-30,01_HOMICIDE_2ad35483,08_THEFT_eba67dd5,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 5,R121C9,sha256:3db7a2b59232aa66a94a177714806a3d067edc039bc7ce1b5dd71e60667e6801,prisoners-in-australia,sha256:b9d4c50facd43288375e2aea456076f7576214f1e0a8aa337e3401b19e17716c,tidy.table-family-acceptance/v2,sha256:f72407f2af6d9beeada0964407dc1df1ad3df7016f2b7e59ff3670717c7d9fb0,sha256:ae22226a55d6e18814e3ad848bf143f7214f92752c2078481279df205d77507a,sha256:b5d899bee496e6c386651c8f80396f44c56eeb392925f0371dd604d43799a29e,human-authored/deterministic-geometry-v1,replay:sha256:5c1f476fd0cfb4b665dd445ad0855a30c4449568d29b4200c2463549e228a81a,01 Homicide,08 Theft,Australian Capital Territory
2025-06-30,01_HOMICIDE_2ad35483,08_THEFT_eba67dd5,NEW_SOUTH_WALES_92f089b8,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 5,R7C9,sha256:3db7a2b59232aa66a94a177714806a3d067edc039bc7ce1b5dd71e60667e6801,prisoners-in-australia,sha256:b9d4c50facd43288375e2aea456076f7576214f1e0a8aa337e3401b19e17716c,tidy.table-family-acceptance/v2,sha256:f72407f2af6d9beeada0964407dc1df1ad3df7016f2b7e59ff3670717c7d9fb0,sha256:ae22226a55d6e18814e3ad848bf143f7214f92752c2078481279df205d77507a,sha256:b5d899bee496e6c386651c8f80396f44c56eeb392925f0371dd604d43799a29e,human-authored/deterministic-geometry-v1,replay:sha256:5c1f476fd0cfb4b665dd445ad0855a30c4449568d29b4200c2463549e228a81a,01 Homicide,08 Theft,New South Wales
2025-06-30,01_HOMICIDE_2ad35483,08_THEFT_eba67dd5,NORTHERN_TERRITORY_a1d418fe,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 5,R102C9,sha256:3db7a2b59232aa66a94a177714806a3d067edc039bc7ce1b5dd71e60667e6801,prisoners-in-australia,sha256:b9d4c50facd43288375e2aea456076f7576214f1e0a8aa337e3401b19e17716c,tidy.table-family-acceptance/v2,sha256:f72407f2af6d9beeada0964407dc1df1ad3df7016f2b7e59ff3670717c7d9fb0,sha256:ae22226a55d6e18814e3ad848bf143f7214f92752c2078481279df205d77507a,sha256:b5d899bee496e6c386651c8f80396f44c56eeb392925f0371dd604d43799a29e,human-authored/deterministic-geometry-v1,replay:sha256:5c1f476fd0cfb4b665dd445ad0855a30c4449568d29b4200c2463549e228a81a,01 Homicide,08 Theft,Northern Territory
2025-06-30,01_HOMICIDE_2ad35483,08_THEFT_eba67dd5,QUEENSLAND_8f0791ed,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 5,R26C9,sha256:3db7a2b59232aa66a94a177714806a3d067edc039bc7ce1b5dd71e60667e6801,prisoners-in-australia,sha256:b9d4c50facd43288375e2aea456076f7576214f1e0a8aa337e3401b19e17716c,tidy.table-family-acceptance/v2,sha256:f72407f2af6d9beeada0964407dc1df1ad3df7016f2b7e59ff3670717c7d9fb0,sha256:ae22226a55d6e18814e3ad848bf143f7214f92752c2078481279df205d77507a,sha256:b5d899bee496e6c386651c8f80396f44c56eeb392925f0371dd604d43799a29e,human-authored/deterministic-geometry-v1,replay:sha256:5c1f476fd0cfb4b665dd445ad0855a30c4449568d29b4200c2463549e228a81a,01 Homicide,08 Theft,Queensland
2025-06-30,01_HOMICIDE_2ad35483,08_THEFT_eba67dd5,SOUTH_AUSTRALIA_0abd141a,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 5,R45C9,sha256:3db7a2b59232aa66a94a177714806a3d067edc039bc7ce1b5dd71e60667e6801,prisoners-in-australia,sha256:b9d4c50facd43288375e2aea456076f7576214f1e0a8aa337e3401b19e17716c,tidy.table-family-acceptance/v2,sha256:f72407f2af6d9beeada0964407dc1df1ad3df7016f2b7e59ff3670717c7d9fb0,sha256:ae22226a55d6e18814e3ad848bf143f7214f92752c2078481279df205d77507a,sha256:b5d899bee496e6c386651c8f80396f44c56eeb392925f0371dd604d43799a29e,human-authored/deterministic-geometry-v1,replay:sha256:5c1f476fd0cfb4b665dd445ad0855a30c4449568d29b4200c2463549e228a81a,01 Homicide,08 Theft,South Australia
