publication_vintage_date,reference_date,principal_offence_id,sentence_statistic_id,observation_period_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_sentence_statistic,raw_observation_period,raw_court_level
2024-06-30,2024-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,2024-06-30,CHILDRENS_COURTS,defendant-count,person,799,observed,799,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R89C17,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,02 Acts intended to cause injury,Good behaviour (incl. bonds),2023–24,Children's Courts
2024-06-30,2024-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,2024-06-30,HIGHER_COURTS,defendant-count,person,34,observed,34,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R35C17,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,02 Acts intended to cause injury,Good behaviour (incl. bonds),2023–24,Higher Courts
2024-06-30,2024-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,2024-06-30,MAGISTRATES_COURTS,defendant-count,person,10805,observed,10805,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R62C17,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,02 Acts intended to cause injury,Good behaviour (incl. bonds),2023–24,Magistrates' Courts
2024-06-30,2024-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,2024-06-30,ALL_COURTS,defendant-count,person,2842,observed,2842,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R8C12,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,02 Acts intended to cause injury,Intensive penalty in the community,2023–24,All Courts
2024-06-30,2024-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,2024-06-30,CHILDRENS_COURTS,defendant-count,person,171,observed,171,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R89C12,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,02 Acts intended to cause injury,Intensive penalty in the community,2023–24,Children's Courts
2024-06-30,2024-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,2024-06-30,HIGHER_COURTS,defendant-count,person,129,observed,129,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R35C12,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,02 Acts intended to cause injury,Intensive penalty in the community,2023–24,Higher Courts
2024-06-30,2024-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,2024-06-30,MAGISTRATES_COURTS,defendant-count,person,2550,observed,2550,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R62C12,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,02 Acts intended to cause injury,Intensive penalty in the community,2023–24,Magistrates' Courts
2024-06-30,2024-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,2024-06-30,ALL_COURTS,defendant-count,person,12253,observed,12253,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R8C15,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,02 Acts intended to cause injury,Moderate penalty in the community,2023–24,All Courts
2024-06-30,2024-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,2024-06-30,CHILDRENS_COURTS,defendant-count,person,1191,observed,1191,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R89C15,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,02 Acts intended to cause injury,Moderate penalty in the community,2023–24,Children's Courts
2024-06-30,2024-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,2024-06-30,HIGHER_COURTS,defendant-count,person,117,observed,117,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R35C15,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,02 Acts intended to cause injury,Moderate penalty in the community,2023–24,Higher Courts
2024-06-30,2024-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,2024-06-30,MAGISTRATES_COURTS,defendant-count,person,10954,observed,10954,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R62C15,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,02 Acts intended to cause injury,Moderate penalty in the community,2023–24,Magistrates' Courts
2024-06-30,2024-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_NOMINAL_AND_OTHER_PENALTIES,2024-06-30,ALL_COURTS,defendant-count,person,5755,observed,5755,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R8C18,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,02 Acts intended to cause injury,Nominal and other penalties,2023–24,All Courts
2024-06-30,2024-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_NOMINAL_AND_OTHER_PENALTIES,2024-06-30,CHILDRENS_COURTS,defendant-count,person,2050,observed,2050,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R89C18,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,02 Acts intended to cause injury,Nominal and other penalties,2023–24,Children's Courts
2024-06-30,2024-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_NOMINAL_AND_OTHER_PENALTIES,2024-06-30,HIGHER_COURTS,defendant-count,person,50,observed,50,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R35C18,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,02 Acts intended to cause injury,Nominal and other penalties,2023–24,Higher Courts
2024-06-30,2024-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_NOMINAL_AND_OTHER_PENALTIES,2024-06-30,MAGISTRATES_COURTS,defendant-count,person,3652,observed,3652,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R62C18,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,02 Acts intended to cause injury,Nominal and other penalties,2023–24,Magistrates' Courts
2024-06-30,2024-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_TOTAL,2024-06-30,ALL_COURTS,defendant-count,person,59908,observed,59908,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R8C19,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,02 Acts intended to cause injury,Total(b),2023–24,All Courts
2024-06-30,2024-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_TOTAL,2024-06-30,CHILDRENS_COURTS,defendant-count,person,4739,observed,4739,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R89C19,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,02 Acts intended to cause injury,Total(b),2023–24,Children's Courts
2024-06-30,2024-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_TOTAL,2024-06-30,HIGHER_COURTS,defendant-count,person,2536,observed,2536,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R35C19,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,02 Acts intended to cause injury,Total(b),2023–24,Higher Courts
2024-06-30,2024-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,SENTENCE_TOTAL,2024-06-30,MAGISTRATES_COURTS,defendant-count,person,52637,observed,52637,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R62C19,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,02 Acts intended to cause injury,Total(b),2023–24,Magistrates' Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_COMMUNITY_SERVICE_WORK,2024-06-30,ALL_COURTS,defendant-count,person,70,observed,70,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R14C14,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Community service / work,2023–24,All Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_COMMUNITY_SERVICE_WORK,2024-06-30,CHILDRENS_COURTS,defendant-count,person,3,observed,3,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R95C14,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Community service / work,2023–24,Children's Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_COMMUNITY_SERVICE_WORK,2024-06-30,HIGHER_COURTS,defendant-count,person,33,observed,33,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R41C14,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Community service / work,2023–24,Higher Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_COMMUNITY_SERVICE_WORK,2024-06-30,MAGISTRATES_COURTS,defendant-count,person,42,observed,42,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R68C14,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Community service / work,2023–24,Magistrates' Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,2024-06-30,ALL_COURTS,defendant-count,person,1456,observed,1456,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R14C11,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Custody in a correctional institution,2023–24,All Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,2024-06-30,CHILDRENS_COURTS,defendant-count,person,30,observed,30,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R95C11,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Custody in a correctional institution,2023–24,Children's Courts
2024-06-30,2024-06-30,ANZSOC_2011_0311_AGGRAVATED_SEXUAL_ASSAULT,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,2024-06-30,HIGHER_COURTS,defendant-count,person,1312,observed,1312,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R41C11,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0311 Aggravated sexual assault,Custody in a correctional institution,2023–24,Higher Courts
